Loc,Place,Region,SVC,Asset,SerialNum,Type,Desc,Acquire,Effective,Disposed,Class,MFG,LNAME,FONUM,FOSHORT,Cat,Year,Age,Month
798,Floor,Korea,Army,333432,333432-23745,1018,ITC Smart Card Dispenser,12/9/2003,4/24/2013,9/9/9999,70,ITC,"WARRIOR'S, CASEY-E",23,UIJEONGBU,ACM/ITC,2003,18,Jan-22
798,Floor,Korea,Army,333020,333020-R10620538258,9001,DIEBOLD ACM,3/12/2003,2/7/2004,9/9/9999,70,DIE,"WARRIOR'S, CASEY-E",23,UIJEONGBU,ACM/ITC,2003,18,Jan-22
798,Floor,Korea,Army,126852,126852-41D2541,2038,IBM SUREPOS 4852,9/30/2010,12/1/2010,9/9/9999,740,IBM,"WARRIOR'S, CASEY-E",23,UIJEONGBU,FRS,2010,11,Jan-22
798,Floor,Korea,Army,336590,336590-658641,4023,NOV NOVOSTAR 6ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2015,6,Jan-22
798,Floor,Korea,Army,336591,336591-658634,4021,NOV NOVOSTAR 4ST SLANT M-DENOM,4/28/2015,5/21/2015,9/9/9999,60,NOV,"WARRIOR'S, CASEY-E",23,UIJEONGBU,SLOT,2015,6,Jan-22
819,Floor,Korea,Army,337685,337685-XAR672749,1377,AIN/A560 MULTI WIN13 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,5,Jan-22
819,Floor,Korea,Army,337070,337070-B160874492,3254,BAL V22/22 88 FORTUNES MLP,11/8/2016,10/2/2020,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2016,5,Jan-22
819,Floor,Korea,Army,337453,337453-B120555815,3485,BAL V22/32 CASH SPIN QHIT MLP,9/27/2017,2/8/2018,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,337454,337454-B120555818,3485,BAL V22/32 CASH SPIN QHIT MLP,9/27/2017,2/8/2018,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,337458,337458-735499,3092,NOV CONCURVE ED 4,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,337459,337459-735500,3092,NOV CONCURVE ED 4,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,337460,337460-735501,3092,NOV CONCURVE ED 4,10/19/2017,1/26/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,337463,337463-735350,3126,NOV VIP EDITION 5/$4.00,10/19/2017,3/2/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,337464,337464-735351,3126,NOV VIP EDITION 5/$4.00,10/19/2017,3/2/2018,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,337694,337694-XAR672751,1373,AIN/A560 MULTI WIN4 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,5,Jan-22
819,Floor,Korea,Army,337469,337469-132628,3544,KON CRES S/B/B JUNGLE BOUNTY,11/9/2017,2/2/2018,9/9/9999,60,KON,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,337069,337069-B160874491,3254,BAL V22/22 88 FORTUNES MLP,11/8/2016,10/2/2020,9/9/9999,60,BAL,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2016,5,Jan-22
819,Floor,Korea,Army,337468,337468-132627,3545,KON CRES S/B/B VOLCANO BOUNTY,11/9/2017,2/2/2018,9/9/9999,60,KON,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,4,Jan-22
819,Floor,Korea,Army,333437,333437-23750,1018,ITC Smart Card Dispenser,10/16/2003,6/28/2013,9/9/9999,70,ITC,"BOWL CTR, CP CASEY",23,UIJEONGBU,ACM/ITC,2003,18,Jan-22
819,Floor,Korea,Army,337693,337693-XAR672750,1375,AIN/A560 MULTI WIN5 (SAP-MJP),1/10/2017,2/3/2017,9/9/9999,60,AIN,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2017,5,Jan-22
819,Floor,Korea,Army,337015,337015-668839,4011,NOV PREM V+ 6ST MULTI-DENOM,8/20/2015,9/12/2015,9/9/9999,60,NOV,"BOWL CTR, CP CASEY",23,UIJEONGBU,SLOT,2015,6,Jan-22
819,Floor,Korea,Army,333320,333320-R10620538845,9001,DIEBOLD ACM,8/26/2004,6/28/2013,9/9/9999,70,DIE,"BOWL CTR, CP CASEY",23,UIJEONGBU,ACM/ITC,2004,17,Jan-22
