Service,Category,Region,Base,Location,Month,Year,Amount
Army,Revenue,Europe,Kaiserslautern,ROB Java Cafe,March,2023,9967.0
Army,Revenue,Europe,Kaiserslautern,ROB Java Cafe,April,2023,56310.0
Army,Revenue,Europe,Kaiserslautern,ROB Java Cafe,May,2023,104197.0
Army,Revenue,Europe,Kaiserslautern,ROB Java Cafe,June,2023,62963.0
Army,Revenue,Europe,Kaiserslautern,ROB Java Cafe,July,2023,44628.0
Army,Revenue,Europe,Kaiserslautern,ROB Java Cafe,August,2023,45169.0
Army,Revenue,Europe,Kaiserslautern,ROB Java Cafe,September,2023,60895.0
Army,Revenue,Europe,Livorno,Livorno Community Club,October,2022,16277.0
Army,Revenue,Europe,Livorno,Livorno Community Club,November,2022,13388.0
Army,Revenue,Europe,Livorno,Livorno Community Club,December,2022,15186.0
Army,Revenue,Europe,Livorno,Livorno Community Club,January,2023,8955.0
Army,Revenue,Europe,Livorno,Livorno Community Club,February,2023,10730.0
Army,Revenue,Europe,Livorno,Livorno Community Club,March,2023,9019.0
Army,Revenue,Europe,Livorno,Livorno Community Club,April,2023,0.0
Army,Revenue,Europe,Livorno,Livorno Community Club,May,2023,13586.0
Army,Revenue,Europe,Livorno,Livorno Community Club,June,2023,2158.0
Army,Revenue,Europe,Livorno,Livorno Community Club,July,2023,17574.0
Army,Revenue,Europe,Livorno,Livorno Community Club,August,2023,9393.0
Army,Revenue,Europe,Livorno,Livorno Community Club,September,2023,5902.0
Army,Revenue,Europe,Brunssum,The Gold Mine,October,2022,21121.0
Army,Revenue,Europe,Brunssum,The Gold Mine,November,2022,14776.0
Army,Revenue,Europe,Brunssum,The Gold Mine,December,2022,4249.0
Army,Revenue,Europe,Brunssum,The Gold Mine,January,2023,13826.0
Army,Revenue,Europe,Brunssum,The Gold Mine,February,2023,0.0
Army,Revenue,Europe,Brunssum,The Gold Mine,March,2023,5826.0
Army,Revenue,Europe,Brunssum,The Gold Mine,April,2023,10877.0
Army,Revenue,Europe,Brunssum,The Gold Mine,May,2023,12040.0
Army,Revenue,Europe,Brunssum,The Gold Mine,June,2023,8570.0
Army,Revenue,Europe,Brunssum,The Gold Mine,July,2023,7010.0
Army,Revenue,Europe,Brunssum,The Gold Mine,August,2023,5411.0
Army,Revenue,Europe,Brunssum,The Gold Mine,September,2023,10693.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,October,2022,58906.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,November,2022,31293.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,December,2022,8035.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,January,2023,94731.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,February,2023,64300.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,March,2023,71854.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,April,2023,53239.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,May,2023,46634.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,June,2023,-23182.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,July,2023,84427.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,August,2023,28717.0
Army,Revenue,Europe,Stuttgart,Galaxy Bowl,September,2023,84060.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,October,2022,39527.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,November,2022,58861.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,December,2022,22631.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,January,2023,40394.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,February,2023,35246.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,March,2023,33505.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,April,2023,65031.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,May,2023,60390.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,June,2023,46142.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,July,2023,9965.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,August,2023,27964.0
Army,Revenue,Europe,Stuttgart,Kelley Community Club,September,2023,39590.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,October,2022,112075.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,November,2022,151031.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,December,2022,60996.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,January,2023,124611.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,February,2023,108132.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,March,2023,94932.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,April,2023,130608.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,May,2023,162498.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,June,2023,108579.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,July,2023,149027.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,August,2023,205374.0
Army,Revenue,Europe,Stuttgart,Patch Community Casino,September,2023,102428.0
Army,Revenue,Europe,Vicenza,Arena Bowl,October,2022,39684.0
Army,Revenue,Europe,Vicenza,Arena Bowl,November,2022,55568.0
Army,Revenue,Europe,Vicenza,Arena Bowl,December,2022,-1845.0
Army,Revenue,Europe,Vicenza,Arena Bowl,January,2023,134011.0
Army,Revenue,Europe,Vicenza,Arena Bowl,February,2023,80677.0
Army,Revenue,Europe,Vicenza,Arena Bowl,March,2023,56306.0
Army,Revenue,Europe,Vicenza,Arena Bowl,April,2023,53771.0
Army,Revenue,Europe,Vicenza,Arena Bowl,May,2023,82013.0
Army,Revenue,Europe,Vicenza,Arena Bowl,June,2023,62902.0
Army,Revenue,Europe,Vicenza,Arena Bowl,July,2023,76274.0
Army,Revenue,Europe,Vicenza,Arena Bowl,August,2023,110988.0
Army,Revenue,Europe,Vicenza,Arena Bowl,September,2023,87832.0
Army,Revenue,Europe,Vicenza,Del Din C/C,October,2022,16057.0
Army,Revenue,Europe,Vicenza,Del Din C/C,November,2022,31307.0
Army,Revenue,Europe,Vicenza,Del Din C/C,December,2022,11038.0
Army,Revenue,Europe,Vicenza,Del Din C/C,January,2023,9850.0
Army,Revenue,Europe,Vicenza,Del Din C/C,February,2023,17621.0
Army,Revenue,Europe,Vicenza,Del Din C/C,March,2023,34958.0
Army,Revenue,Europe,Vicenza,Del Din C/C,April,2023,30350.0
Army,Revenue,Europe,Vicenza,Del Din C/C,May,2023,22246.0
Army,Revenue,Europe,Vicenza,Del Din C/C,June,2023,27050.0
Army,Revenue,Europe,Vicenza,Del Din C/C,July,2023,25442.0
Army,Revenue,Europe,Vicenza,Del Din C/C,August,2023,23968.0
Army,Revenue,Europe,Vicenza,Del Din C/C,September,2023,19522.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,October,2022,107140.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,November,2022,154481.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,December,2022,90797.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,January,2023,139931.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,February,2023,135500.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,March,2023,70240.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,April,2023,78356.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,May,2023,171467.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,June,2023,116469.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,July,2023,89516.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,August,2023,123726.0
Army,Revenue,Europe,Wiesbaden,Vault Club Casino,September,2023,94911.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,October,2022,38157.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,November,2022,105626.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,December,2022,17332.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,January,2023,2039.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,February,2023,31195.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,March,2023,93423.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,April,2023,73469.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,May,2023,24208.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,June,2023,31176.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,July,2023,62230.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,August,2023,90429.0
Army,Revenue,Europe,Wiesbaden,Wiesbaden Ent Center,September,2023,64617.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,October,2022,32493.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,November,2022,38826.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,December,2022,44300.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,January,2023,46800.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,February,2023,44504.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,March,2023,69530.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,April,2023,21847.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,May,2023,44847.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,June,2023,53752.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,July,2023,26685.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,August,2023,84957.0
Army,Revenue,Europe,Wiesbaden,Liberty Games,September,2023,17757.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,October,2022,14014.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,November,2022,14558.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,December,2022,8137.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,January,2023,20996.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,February,2023,24270.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,March,2023,32659.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,April,2023,29521.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,May,2023,6127.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,June,2023,24610.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,July,2023,31468.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,August,2023,28630.0
Army,Revenue,Europe,Wiesbaden,Ace's Game Room,September,2023,16458.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,October,2022,10095.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,November,2022,10238.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,December,2022,4404.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,January,2023,10834.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,February,2023,12150.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,March,2023,8408.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,April,2023,13882.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,May,2023,12356.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,June,2023,18029.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,July,2023,8196.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,August,2023,4224.0
Navy,Revenue,Europe,Navy Greece - Souda Bay,The Anchor,September,2023,14902.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,October,2022,45928.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,November,2022,41457.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,December,2022,17504.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,January,2023,17186.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,February,2023,20691.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,March,2023,37659.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,April,2023,44361.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,May,2023,28158.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,June,2023,30760.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,July,2023,14110.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,August,2023,31307.0
Navy,Revenue,Europe,Navy Naples,Capo Olde Town Slots,September,2023,20610.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,October,2022,75624.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,November,2022,88318.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,December,2022,42362.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,January,2023,82425.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,February,2023,104053.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,March,2023,46559.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,April,2023,77493.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,May,2023,145719.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,June,2023,92367.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,July,2023,61565.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,August,2023,135448.0
Navy,Revenue,Europe,Navy Naples,Naples Bowl,September,2023,92868.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,October,2022,2596.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,November,2022,5423.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,December,2022,7986.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,January,2023,7393.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,February,2023,3998.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,March,2023,-1756.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,April,2023,9029.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,May,2023,11174.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,June,2023,9966.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,July,2023,4563.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,August,2023,2749.0
Navy,Revenue,Europe,Navy Rota,NGIS Rota,September,2023,8542.0
Navy,Revenue,Europe,Navy Rota,La Plaza,October,2022,43601.0
Navy,Revenue,Europe,Navy Rota,La Plaza,November,2022,67879.0
Navy,Revenue,Europe,Navy Rota,La Plaza,December,2022,50968.0
Navy,Revenue,Europe,Navy Rota,La Plaza,January,2023,63675.0
Navy,Revenue,Europe,Navy Rota,La Plaza,February,2023,67781.0
Navy,Revenue,Europe,Navy Rota,La Plaza,March,2023,108137.0
Navy,Revenue,Europe,Navy Rota,La Plaza,April,2023,68776.0
Navy,Revenue,Europe,Navy Rota,La Plaza,May,2023,82695.0
Navy,Revenue,Europe,Navy Rota,La Plaza,June,2023,23756.0
Navy,Revenue,Europe,Navy Rota,La Plaza,July,2023,78119.0
Navy,Revenue,Europe,Navy Rota,La Plaza,August,2023,42570.0
Navy,Revenue,Europe,Navy Rota,La Plaza,September,2023,58034.0
Navy,Revenue,Europe,Navy Rota,Pinz,October,2022,188.0
Navy,Revenue,Europe,Navy Rota,Pinz,November,2022,12157.0
Navy,Revenue,Europe,Navy Rota,Pinz,December,2022,16218.0
Navy,Revenue,Europe,Navy Rota,Pinz,January,2023,3791.0
Navy,Revenue,Europe,Navy Rota,Pinz,February,2023,891.0
Navy,Revenue,Europe,Navy Rota,Pinz,March,2023,12737.0
Navy,Revenue,Europe,Navy Rota,Pinz,April,2023,5320.0
Navy,Revenue,Europe,Navy Rota,Pinz,May,2023,13567.0
Navy,Revenue,Europe,Navy Rota,Pinz,June,2023,684.0
Navy,Revenue,Europe,Navy Rota,Pinz,July,2023,14334.0
Navy,Revenue,Europe,Navy Rota,Pinz,August,2023,-10769.0
Navy,Revenue,Europe,Navy Rota,Pinz,September,2023,17490.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,October,2022,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,November,2022,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,December,2022,247.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,January,2023,3250.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,February,2023,3363.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,March,2023,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,April,2023,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,May,2023,0.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,June,2023,13.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,July,2023,1315.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,August,2023,2957.0
Navy,Revenue,Europe,Navy Rota,Rota Fleet Center,September,2023,1670.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,October,2022,1967.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,November,2022,9429.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,December,2022,0.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,January,2023,0.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,February,2023,3379.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,March,2023,7587.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,April,2023,3518.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,May,2023,10839.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,June,2023,7608.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,July,2023,9243.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,August,2023,4248.0
Navy,Revenue,Europe,Navy Sigonella,Jox Sports Bar,September,2023,10711.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,October,2022,17632.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,November,2022,60974.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,December,2022,21065.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,January,2023,101111.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,February,2023,60492.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,March,2023,106766.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,April,2023,57359.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,May,2023,47533.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,June,2023,27449.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,July,2023,67302.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,August,2023,63829.0
Navy,Revenue,Europe,Navy Sigonella,Sigonella Bowl,September,2023,29771.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,October,2022,4795.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,November,2022,8661.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,December,2022,8358.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,January,2023,10657.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,February,2023,11582.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,March,2023,9693.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,April,2023,5243.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,May,2023,14522.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,June,2023,9146.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,July,2023,7710.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,August,2023,9460.0
Army,Reimbursement,Europe,Ansbach,Action Lanes NAFI,September,2023,14831.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,October,2022,5060.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,November,2022,6902.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,December,2022,3329.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,January,2023,4151.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,February,2023,3908.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,March,2023,8041.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,April,2023,6931.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,May,2023,6597.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,June,2023,3168.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,July,2023,1189.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,August,2023,5181.0
Army,Reimbursement,Europe,Ansbach,Storck Barracks Bowl NAFI,September,2023,2053.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,October,2022,10693.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,November,2022,9323.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,December,2022,8055.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,January,2023,6084.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,February,2023,13255.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,March,2023,19842.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,April,2023,10396.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,May,2023,9098.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,June,2023,9990.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,July,2023,16676.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,August,2023,17273.0
Army,Reimbursement,Europe,Baumholder,Strikers NAFI,September,2023,8384.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,October,2022,221.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,November,2022,4441.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,December,2022,6390.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,January,2023,6020.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,February,2023,1730.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,March,2023,6586.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,April,2023,8855.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,May,2023,4365.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,June,2023,4417.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,July,2023,4600.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,August,2023,8180.0
Army,Reimbursement,Europe,Garmisch,Edelweiss Lodge Resort NAFI,September,2023,3793.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,October,2022,14245.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,November,2022,13192.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,December,2022,13430.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,January,2023,21704.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,February,2023,17005.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,March,2023,14776.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,April,2023,16901.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,May,2023,29001.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,June,2023,24756.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,July,2023,31288.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,August,2023,14717.0
Army,Reimbursement,Europe,Grafenwoehr,Entertainment Ctr Graf. NAFI,September,2023,26215.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,October,2022,3011.0
Army,Reimbursement,Europe,Grafenwoehr,Vilseck Bowl NAFI,November,2022,924.0
