Region,FONUM,FOSHORT,Loc,LNAME,Asset,Class,Desc,Type,Acquire,Effective,SerialNum,Month,Years_in_Storage,Age_int,Years_in_Storage_int
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335023,60,NOV CF1+ ULT 10B,3115,12/24/2005,7/6/2018,335023-196966,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335027,60,NOV CF1+ ULT 10G,3109,12/24/2005,8/16/2018,335027-196970,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335031,60,NOV CF1+ ULT 10B,3115,12/24/2005,8/16/2018,335031-196974,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335033,60,NOV CF1+ ULT 10XA,3112,12/24/2005,10/30/2019,335033-196976,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335034,60,NOV CF1+ ULT 10F,3106,12/24/2005,7/6/2018,335034-196977,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335062,70,DIEBOLD ACM,9001,1/12/2006,7/6/2018,335062-R106205-37935,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335066,70,DIEBOLD ACM,9001,1/12/2006,1/12/2006,335066-R106205-38776,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335079,60,IGT GAME KING CL IFACE 210,228,4/8/2006,10/30/2019,335079-1296323,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335091,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,7/6/2018,335091-2228398,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335092,60,WMS BBII M/G CHEST 4,1838,10/7/2009,8/16/2018,335092-2228403,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335093,60,WMS BBII MULTI GAME CHEST 1,1837,10/7/2009,10/30/2019,335093-2228418,May 2020,0,,0
Europe,40,SIGONELLA,2556,SIGONELLA F.O.,335094,60,WMS BBII MULTI GAME CHEST 8,1844,10/7/2009,8/16/2018,335094-2228427,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,130608,740,IBM SUREPOS 4852,2038,10/15/2010,2/8/2011,130608-41D2621,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,332811,60,IGT HOUSE OF THE DEAD 25L 10C,794,12/17/2002,3/28/2019,332811-1191588,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333862,60,IGT PRINCESS OF PARADISE,1598,9/8/2004,3/13/2019,333862-1384064,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333870,60,IGT PRINCESS OF PARADISE,1598,9/8/2004,12/4/2018,333870-1384052,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,333941,60,IGT FENG SHUI 10C 25L .01,1283,8/31/2004,1/19/2018,333941-1384428,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,334930,70,ITC Smart Card Dispenser,1018,1/31/2006,12/6/2017,334930-490533652,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,334934,70,ITC Smart Card Dispenser,1018,1/31/2006,7/15/2016,334934-490533639,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335122,60,NOV CF1+ ULT 10XA,3112,1/6/2006,7/15/2016,335122-203704,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335124,60,NOV CF1+ ULT 10G TRUNC 1190,3110,1/6/2006,12/6/2017,335124-203706,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335131,60,NOV CF1+ ULT 10F TRUNC 1190,3107,1/6/2006,12/6/2017,335131-203713,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335133,60,NOV GAMTOR 16 TRUNC 2500,585,1/6/2006,12/4/2009,335133-203714,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335137,60,NOV CF1+ ULT 10F,3106,1/6/2006,7/15/2016,335137-203718,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335139,60,NOV CF1+ ULT 10D,3100,2/10/2006,7/15/2016,335139-206940,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335154,60,BAL A M9 CASHUS MAX 25L10C PEN,678,1/24/2006,12/6/2017,355154-V051160695,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335179,70,DIEBOLD ACM,9001,2/2/2006,12/6/2017,335179-R106205-37931,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335180,70,DIEBOLD ACM,9001,2/2/2006,7/15/2016,335180-R106205-37940,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335185,70,DIEBOLD ACM,9001,2/2/2006,2/2/2006,335185-R106205-38693,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335186,70,DIEBOLD ACM,9001,3/7/2006,2/9/2008,335186-R106205-38319,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335190,60,WMS BBII INVDRS PLANET MOOLAH,1428,9/9/2009,3/13/2019,335190-W2228392,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335192,60,WMS BBII MULTI GAME CHEST 1,1837,9/9/2009,9/2/2019,335192-W2228407,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335193,60,WMS BBII MULTI GAME CHEST 7,1843,9/9/2009,3/28/2019,335193-W2228421,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335194,60,WMS BBII MULTI GAME CHEST 1,1837,9/9/2009,2/27/2019,335194-W2228422,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335195,60,WMS BBII MULTI GAME CHEST 8,1844,9/9/2009,1/19/2018,335195-W2228429,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335196,60,WMS BBII MULTI GAME CHEST 4,1838,9/9/2009,9/2/2019,335196-W2228434,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335198,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/10/2009,11/13/2019,335198-455986,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335664,60,NOV CF1+ ULT 10B,3115,5/17/2006,7/23/2014,335664-221270,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335907,60,WMS BBII MULTI GAME CHEST 3,1840,7/29/2009,1/19/2018,335907-W2228412,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,335910,60,WMS BBII MULTI GAME CHEST 2,1839,7/29/2009,12/4/2018,335910-W2228400,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,336289,60,BAL PRO CURVE QHBG (MLP),3210,2/10/2016,12/4/2019,336289-B150734286,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,336290,60,BAL V22/22 AMERICAN ORIGINAL,3229,2/10/2016,11/13/2019,336290-B150734287,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,336292,60,NOV NOVOSTAR 1ST MULTI-DENOM,4014,10/19/2016,11/13/2019,336292-134229,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,336296,60,NOV NOVOSTAR 6ST MULTI-DENOM,4018,10/19/2016,11/13/2019,336296-238890,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,337292,60,BAL PRO CURVE QHBG (MLP),3210,12/6/2017,12/4/2019,337292-B170503013,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,337293,60,BAL PRO CURVE QHTB7'S (MLP),3211,12/6/2017,11/13/2019,337293-B170503014,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,337803,60,NOV PREM V+ 5ST MULTI-DENOM,4010,10/10/2009,11/13/2019,337803-455994,May 2020,0,,0
Europe,42,NAPLES,2557,NAPLES F.O.,337807,70,ITC Smart Card Dispenser,1018,11/17/2015,11/17/2015,337807-C351530849,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,130587,740,IBM SUREPOS 4852,2038,10/15/2010,2/9/2011,130587-41D2555,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333189,60,IGT WOLF RUN 40L 6C .01,1294,11/9/2004,11/14/2019,333189-1405692,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333196,60,IGT iGAME AZTEC TEMPLE 243 01,579,11/9/2004,11/14/2019,333196-1405681,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333819,60,IGT iGAME CARNIVAL MYS 243 01,580,8/26/2004,7/18/2019,333819-1384076,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333935,60,IGT GKING SLANTTOP MDENOM CL,593,8/31/2004,11/14/2019,333935-1384361,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,333980,60,IGT iGAME COYOTE MOON 40L5C 01,683,3/2/2005,11/14/2019,333980-1405693,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,334109,60,IGT iGAME CARNIVAL MYS 243 01,580,12/16/2004,11/14/2019,334109-1405695,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,334234,60,IGT iGAME AZTEC TEMPLE 243 01,579,12/29/2004,8/9/2019,334234-1406851,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,334235,60,IGT iGAME CARNIVAL MYS 243 01,580,12/29/2004,8/9/2019,334235-1406869,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,334954,70,ITC Smart Card Dispenser,1018,2/14/2006,3/7/2007,334954-490533677,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,335265,70,DIEBOLD ACM,9001,2/14/2006,12/16/2006,335265-R106205-38270,May 2020,0,,0
Europe,43,ROTA,2558,ROTA F.O.,335280,60,NOV PREM V+ 4ST MULTI-DENOM,4009,10/16/2009,3/27/2019,335280-455996,May 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,130614,740,IBM SUREPOS 4852,2038,10/15/2010,1/25/2011,130614-41D2784,May 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,333224,70,DIEBOLD ACM,9001,8/11/2004,10/15/2011,333224-R10620537554,May 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334351,70,ITC Smart Card Dispenser,1018,6/4/2005,10/26/2019,334351-510433041,May 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,334365,60,NOV PREM V+ 6ST MULTI-DENOM,4011,10/15/2008,10/26/2019,334365-345234,May 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,335500,70,ITC Smart Card Dispenser,1018,9/17/2015,9/17/2015,335500-C351530853,May 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,336112,60,NOV PREM V+ 1ST MULTI-DENOM,4007,10/17/2008,7/26/2019,336112-345269,May 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337027,60,WMS BLADE MULTI CHEST 2,1856,10/1/2015,7/31/2019,337027-5091355,May 2020,0,,0
Europe,45,STUTTGART,2969,STUTTGART FIELD OFFICE,337551,60,BAL PRO CURVE QHTB7'S (MLP),3211,11/18/2017,5/2/2019,337551-B170502973,May 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130612,740,IBM SUREPOS 4852,2038,10/15/2010,9/28/2019,130612-41C8027,May 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,130615,740,IBM SUREPOS 4852,2038,10/15/2010,5/17/2017,130615-41C8496,May 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333040,70,ITC Smart Card Dispenser,1018,8/26/2004,10/31/2015,333040-26951,May 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,333420,70,ITC Smart Card Dispenser,1018,10/28/2003,1/13/2017,333420-23705,May 2020,0,,0
Europe,47,WIESBADEN,2970,WIESBADEN FIELD OFFICE,334594,70,DIEBOLD ACM,9001,10/12/2005,12/10/2015,334594-R10620538795,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,126854,740,IBM SUREPOS 4852,2038,9/30/2010,3/25/2020,126854-41D3955,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,334799,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/15/2008,6/13/2019,334799-346859,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335392,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/15/2008,4/19/2019,335392-346875,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335408,60,NOV PREM V+ 6ST MULTI-DENOM,4011,4/23/2009,2/4/2019,335408-403641,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335782,60,NOV PREM V+ 5ST MULTI-DENOM,4010,8/27/2008,4/24/2019,335782-346804,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335837,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,4/24/2019,335837-346853,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,335847,60,NOV PREM V+ 6ST MULTI-DENOM,4011,8/15/2008,6/5/2019,335847-346848,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336202,60,NOV PREM V+ 1ST MULTI-DENOM,4007,8/21/2008,2/4/2019,336202-346866,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336781,66,BAL PRO32 LUCKY TREE,1772,9/11/2015,9/25/2019,336781-B130277973,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336785,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/14/2020,336785-XAR666045,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336787,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/13/2020,336787-XAR666043,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336788,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/13/2020,336788-XAR666047,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336789,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,3/12/2020,336789-XAR666044,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336790,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/12/2020,336790-XAR666049,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336791,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,3/12/2020,336791-XAR666046,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336792,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/12/2020,336792-XAR666050,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336793,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/12/2020,336793-XAR666055,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336794,60,AIN/A560 MULTI WIN5 (SAP-MJP),1375,9/12/2015,2/13/2020,336794-XAR666052,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336795,60,AIN/A560 MULTI WIN5 (SAP-MJP),1375,9/12/2015,2/12/2020,336795-XAR666054,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,336797,60,AIN/A560 MULTI WIN4 (SAP-MJP),1373,9/12/2015,2/14/2020,336797-XAR666051,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,338185,60,AIN A620 HAO YUN TREA MLP M-JP,2205,2/1/2020,2/1/2020,338185-XAR697383,May 2020,0,,0
Japan,18,YOKOSUKA,2980,YOKOSUKA FIELD OFFICE,338188,60,AIN A620 HAO YUN INGOTS SAP-MJ,2202,2/1/2020,2/1/2020,338188-XAR697379,May 2020,0,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,116225,740,IBM SUREPOS 4852,2038,9/25/2010,2/1/2014,116225-41D3379,May 2020,0,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,117482,740,IBM SUREPOS 4852,2038,9/29/2010,12/29/2013,117482-41D2471,May 2020,0,,0
Japan,19,SASEBO,2981,SASEBO FIELD OFFICE,332953,70,DIEBOLD ACM,9001,2/14/2003,4/1/2014,332953-R10620538898,May 2020,0,,0
Europe,49,EDO LAB,3029,EDO TECH CENTER,333207,70,DIEBOLD ACM,9001,10/30/2003,7/18/2015,333207-R10620538700,May 2020,0,,0
Europe,49,EDO LAB,3029,EDO TECH CENTER,334403,70,e-Cash ACM,9006,5/15/2014,5/15/2014,334403-7070892,May 2020,0,,0
Europe,49,EDO LAB,3029,EDO TECH CENTER,335389,70,DIEBOLD ACM,9001,2/18/2006,1/8/2013,333589-R106205-38074,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,132984,740,IBM SUREPOS 4852,2038,9/25/2010,4/2/2019,132984-41D3347,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,332007,60,IGT iGAME AZTEC TEMPLE 243 01,579,10/21/2000,6/21/2019,332007-1046305,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,333333,60,IGT iGAME CARNIVAL MYS 243 01,580,7/24/2003,6/21/2019,333333-1190767,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,334214,60,IGT iGAME AZTEC TEMPLE 243 01,579,12/29/2004,6/8/2019,334214-1406895,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,334218,60,NOV CF1+ ULT 10H,3116,1/14/2005,1/19/2017,334218-149278,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,334238,60,IGT iGAME CARNIVAL MYS 243 01,580,11/30/2004,6/8/2019,334238-1406896,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,334266,60,NOV CF1+ ULT 10E,3103,7/13/2005,1/19/2017,334266-175959,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,334909,70,ITC Smart Card Dispenser,1018,2/24/2006,4/2/2019,334909-490533687,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,334959,70,DIEBOLD ACM,9001,2/24/2006,4/2/2019,334959-R106205-38896,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,335834,60,NOV PREM V+ 5sT,3158,8/15/2008,6/27/2018,335834-346860,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,335846,60,NOV PREM V+ 3sT,3154,8/15/2008,6/27/2018,335846-346851,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,336151,60,NOV PREM V+ 6sT,3160,8/23/2008,6/13/2019,336151-346807,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,336365,60,NOV PREM V+ 6sT,3160,9/1/2009,6/13/2019,336365-454028,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,336630,60,NOV PREM V+ 5sT,3158,9/19/2014,10/3/2019,336630-643016,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,336634,60,NOV PREM V+ 6sT,3160,9/19/2014,6/27/2018,336634-643020,May 2020,0,,0
Japan,19,SASEBO,3133,SASEBO F.O. WAREHOUSE,337635,60,NOV NOVOSTAR 5ST MULTI-DENOM,4017,11/22/2016,10/2/2019,337635-146666,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,130588,740,IBM SUREPOS 4852,2038,10/15/2010,3/5/2020,130588-41D2459,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,333814,60,IGT iGAME CARNIVAL MYS 243 01,580,8/26/2004,10/23/2018,333814-1384081,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,333817,60,IGT SOARING WINGS 30L 8C .01,1594,8/26/2004,10/12/2018,333817-1384078,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,333820,60,IGT PRINCESS OF PARADISE,1598,8/26/2004,10/23/2018,333820-1384075,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,333825,60,IGT iGAME CARNIVAL MYS 243 01,580,8/26/2004,5/9/2019,333825-1384070,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,333982,60,NOV CF1+ ULT 10E,3103,1/11/2005,4/13/2019,333982-149259,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,334211,60,IGT iGAME AZTEC TEMPLE 243 01,579,12/29/2004,10/12/2018,334211-1407538,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,334247,60,IGT GAME KING CL IFACE 210,228,11/30/2004,11/8/2019,334247-1406595,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,334602,60,NOV CF1+ ULT 10F,3106,7/16/2005,11/1/2018,334602-175955,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,334717,60,NOV CF1+ ULT 10XA,3112,5/17/2006,4/13/2019,334717-221248,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,335252,60,BAL V20/20 AMERICAN ORIGINAL,1723,2/14/2006,5/9/2019,335252-V051160800,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,335572,60,NOV CF1+ ULT 10G,3109,5/20/2006,11/1/2018,335572-221279,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,335589,60,NOV CF1+ ULT 10H,3116,8/17/2007,4/13/2019,335589-285095,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,335866,60,WMS BBII MULTI GAME CHEST 1,1837,10/15/2008,5/9/2019,335866-W2204499,May 2020,0,,0
Europe,31,ANSBACH,3141,ANSBACH F.O.,336139,60,WMS BBII MULTI GAME CHEST 1,1837,8/11/2009,5/9/2019,336139-W2228402,May 2020,0,,0
Korea,17,SINGAPORE,3161,SINGAPORE F.O.,130639,740,IBM SUREPOS 4852,2038,10/15/2010,10/6/2016,130639-41C8847,May 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130582,740,IBM SUREPOS 4852,2038,10/15/2010,6/14/2013,130582-41C8993,June 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,130620,740,IBM SUREPOS 4852,2038,10/15/2010,9/19/2014,130620-41D3295,June 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,131727,740,IBM SUREPOS 4852,2038,10/15/2010,9/6/2013,131727-41D3169,June 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333218,70,DIEBOLD ACM,9001,8/11/2004,10/11/2019,333218-R10620538913,June 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,333419,70,ITC Smart Card Dispenser,1018,10/28/2003,10/11/2019,333419-23737,June 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,334108,70,ITC Smart Card Dispenser,1018,1/2/2005,10/11/2019,334108-390431657,June 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,334117,60,IGT GAME KING CL IFACE 210,228,1/13/2005,1/4/2020,334117-1406859,June 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335208,60,NOV CF1+ ULT 10E,3103,1/10/2006,8/2/2018,335208-202819,June 2020,0,,0
Europe,2,KAISERSLAUTERN,232,KAISERSLAUTERN F. O.,335470,70,DIEBOLD ACM,9001,8/24/2006,3/13/2007,335470-R106205-38698,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333159,70,DIEBOLD ACM,9001,10/30/2003,10/30/2003,333159-R106205-38192,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333167,70,ITC Smart Card Dispenser,1018,8/31/2004,4/22/2016,333167-26962,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333503,60,IGT iGAME CARNIVAL MYS 243 01,580,9/7/2004,9/5/2019,333503-1384084,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333504,60,IGT LION DANCE 40L 6C .01,1281,9/7/2004,3/2/2017,333504-1384085,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333506,60,IGT GAME KING CL IFACE 200,295,9/7/2004,9/5/2019,333506-1384087,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333508,60,IGT NEFERTITI 25L 10C .01,841,9/7/2004,2/15/2018,333508-1385085,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333511,60,IGT CATS 30L 8C .01,1590,9/7/2004,12/8/2017,333511-1385088,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333512,60,IGT iGAME AZTEC TEMPLE 243 01,579,9/7/2004,9/5/2019,333512-1385089,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333513,60,IGT CLEOPATRA II 20L 10C .01,1280,9/7/2004,4/17/2019,333513-1385090,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333514,60,IGT PRINCESS OF PARADISE,1598,9/7/2004,6/13/2018,333514-1385091,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333517,60,IGT GAME KING CL IFACE 210,228,9/7/2004,4/17/2019,333517-1385094,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333519,60,IGT iGAME COYOTE MOON 40L5C 01,683,9/7/2004,12/8/2017,333519-1385096,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333520,60,IGT NEFERTITI 25L 10C .01,841,9/7/2004,12/8/2017,333520-1385097,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333522,60,IGT SOARING WINGS 15L 15C .01,1593,9/7/2004,3/14/2018,333522-1385099,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333523,60,IGT HOUSE OF THE DEAD 25L 10C,794,9/7/2004,12/8/2017,333523-1385100,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333524,60,IGT DAVINCI DMNDS 20L 10C .01,1293,9/7/2004,12/8/2017,333524-1385101,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333526,60,IGT GAME KING CL IFACE 200,295,9/7/2004,9/5/2019,333526-1385103,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333530,60,IGT FENG SHUI 10C 25L .01,1283,9/7/2004,3/14/2018,333530-1385107,June 2020,0,,0
Europe,4,VICENZA,333,VICENZA F. O.,333533,60,IGT iGAME CARNIVAL MYS 243 01,580,9/7/2004,6/13/2018,333533-1385110,June 2020,0,,0
