Service,Category,Region,Base,Location,Month,Year,Amount,Base_lat,Base_lon
Army,Revenue,Japan,Camp Zama Army,SHA Club,April,2024,3,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,May,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,June,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,July,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,August,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,SHA Club,September,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,October,2023,10312,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,November,2023,2816,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,December,2023,35691,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,January,2024,56607,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,February,2024,28030,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,March,2024,54923,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,April,2024,27967,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,May,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,June,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,July,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,August,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Bowl,September,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,October,2023,120772,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,November,2023,142858,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,December,2023,45990,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,January,2024,45063,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,February,2024,80354,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,March,2024,117523,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,April,2024,73614,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,May,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,June,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,July,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,August,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Community Club,September,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,October,2023,10678,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,November,2023,7890,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,December,2023,-21545,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,January,2024,36186,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,February,2024,-597,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,March,2024,1836,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,April,2024,11753,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,May,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,June,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,July,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,August,2024,0,35.488587,139.40767
Army,Revenue,Japan,Camp Zama Army,Zama Golf Course,September,2024,0,35.488587,139.40767
Army,Revenue,Japan,Torii Station Army,Coral Cove,October,2023,6125,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,November,2023,9877,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,December,2023,9977,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,January,2024,3337,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,February,2024,5915,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,March,2024,2309,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,April,2024,2869,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,May,2024,0,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,June,2024,0,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,July,2024,0,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,August,2024,0,26.37919,127.73669
Army,Revenue,Japan,Torii Station Army,Coral Cove,September,2024,0,26.37919,127.73669
USMC,Revenue,Japan,Camp Fuji USMC,Road House,October,2023,28,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,November,2023,4871,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,December,2023,4693,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,January,2024,2576,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,February,2024,1537,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,March,2024,-1994,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,April,2024,3731,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,May,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,June,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,July,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,August,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Road House,September,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,October,2023,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,November,2023,5710,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,December,2023,1416,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,January,2024,-18,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,February,2024,569,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,March,2024,217,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,April,2024,-24,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,May,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,June,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,July,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,August,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Camp Fuji USMC,Mountain View,September,2024,0,35.3556,138.8597
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,October,2023,138546,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,November,2023,23093,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,December,2023,99187,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,January,2024,111069,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,February,2024,51932,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,March,2024,101807,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,April,2024,133616,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,May,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,June,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,July,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,August,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Club Iwakuni,September,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,October,2023,101001,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,November,2023,105595,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,December,2023,68493,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,January,2024,54699,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,February,2024,115198,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,March,2024,54075,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,April,2024,19954,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,May,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,June,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,July,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,August,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Iwakuni USMC,Torii Pines TLF,September,2024,0,34.166562,132.21885
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,October,2023,118984,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,November,2023,66368,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,December,2023,90940,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,January,2024,72688,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,February,2024,32242,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,March,2024,45747,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,April,2024,85715,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,May,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,June,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,July,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,August,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Butler Bowl,September,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,October,2023,426486,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,November,2023,498674,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,December,2023,273869,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,January,2024,546132,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,February,2024,301626,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,March,2024,463339,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,April,2024,438020,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,May,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,June,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,July,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,August,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Ocean Breeze,September,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,October,2023,331907,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,November,2023,239604,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,December,2023,224483,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,January,2024,315351,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,February,2024,270082,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,March,2024,240563,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,April,2024,254783,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,May,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,June,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,July,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,August,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Taiyo Golf Course,September,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,October,2023,110213,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,November,2023,102127,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,December,2023,105916,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,January,2024,110700,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,February,2024,99086,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,March,2024,79039,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,April,2024,6761,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,May,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,June,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,July,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,August,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Butler / Foster USMC,Whispers,September,2024,0,26.29555,127.760769
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,October,2023,46368,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,November,2023,26708,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,December,2023,22855,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,January,2024,11765,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,February,2024,42365,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,March,2024,9848,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,April,2024,15729,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,May,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,June,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,July,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,August,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Courtney Bowl,September,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,October,2023,2,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,November,2023,5,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,December,2023,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,January,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,February,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,March,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,April,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,May,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,June,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,July,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,August,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Courtney USMC,Hashmarks,September,2024,0,26.38999,127.857418
USMC,Revenue,Japan,Camp Hansen USMC,Palms,October,2023,53301,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,November,2023,57368,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,December,2023,35217,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,January,2024,73903,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,February,2024,47778,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,March,2024,74382,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,April,2024,82245,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,May,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,June,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,July,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,August,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Palms,September,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,October,2023,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,November,2023,13,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,December,2023,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,January,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,February,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,March,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,April,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,May,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,June,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,July,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,August,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Hansen USMC,Camp Hansen TLF,September,2024,0,26.454895,127.916902
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,October,2023,30246,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,November,2023,60306,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,December,2023,19937,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,January,2024,89720,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,February,2024,51535,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,March,2024,27599,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,April,2024,29084,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,May,2024,0,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,June,2024,0,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,July,2024,0,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,August,2024,0,26.246332,127.695861
USMC,Revenue,Japan,Camp Kinser USMC,Surfside,September,2024,0,26.246332,127.695861
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,October,2023,-2234,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,November,2023,36192,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,December,2023,18859,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,January,2024,5472,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,February,2024,15834,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,March,2024,16007,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,April,2024,9070,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,May,2024,0,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,June,2024,0,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,July,2024,0,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,August,2024,0,26.608174,128.149338
USMC,Revenue,Japan,Camp Schwab USMC,Beach Head,September,2024,0,26.608174,128.149338
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,October,2023,36720,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,November,2023,86923,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,December,2023,44999,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,January,2024,34704,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,February,2024,26128,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,March,2024,39826,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,April,2024,22713,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,May,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,June,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,July,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,August,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Crow's Nest,September,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,October,2023,9061,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,November,2023,-978,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,December,2023,-3362,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,January,2024,3399,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,February,2024,17564,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,March,2024,5247,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,April,2024,8089,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,May,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,June,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,July,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,August,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Okinawa Navy,Port Call,September,2024,0,26.212401,127.68093
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,October,2023,78175,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,November,2023,53556,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,December,2023,60445,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,January,2024,54294,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,February,2024,55522,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,March,2024,15103,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,April,2024,42817,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,May,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,June,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,July,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,August,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Harbor View Club,September,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,October,2023,27459,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,November,2023,39606,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,December,2023,18537,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,January,2024,26176,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,February,2024,10455,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,March,2024,-89,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,April,2024,53062,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,May,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,June,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,July,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,August,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Hario,September,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,October,2023,215872,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,November,2023,125382,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,December,2023,32535,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,January,2024,141151,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,February,2024,98673,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,March,2024,36955,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,April,2024,167438,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,May,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,June,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,July,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,August,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Sasebo Navy,Galaxies,September,2024,0,33.179915,129.71511
Navy,Revenue,Japan,Yokosuka Navy,Yokosuka B/C,October,2023,86096,35.281341,139.6722
Navy,Revenue,Japan,Yokosuka Navy,Yokosuka B/C,November,2023,174169,35.281341,139.6722
Navy,Revenue,Japan,Yokosuka Navy,Yokosuka B/C,December,2023,65581,35.281341,139.6722
Navy,Revenue,Japan,Yokosuka Navy,Yokosuka B/C,January,2024,79837,35.281341,139.6722
Navy,Revenue,Japan,Yokosuka Navy,Yokosuka B/C,February,2024,129287,35.281341,139.6722
Navy,Revenue,Japan,Yokosuka Navy,Yokosuka B/C,March,2024,112633,35.281341,139.6722
Navy,Revenue,Japan,Yokosuka Navy,Yokosuka B/C,April,2024,89976,35.281341,139.6722
