Installation,Loc#,Location,Month,Revenue,NAFI Amount,Annual Revenue,Annual NAFI,Status
Rota,2890,NGIS Rota (BOQ) 201601,17-May,11086.3,7760.4,,,
Rota,2890,NGIS Rota (BOQ) 201601,17-Jun,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,17-Jul,25,17.5,,,
Rota,2890,NGIS Rota (BOQ) 201601,17-Aug,5342.95,3740.05,,,
Rota,2890,NGIS Rota (BOQ) 201601,17-Sep,9589,6712.3,86819.25,60773.45,
Rota,2890,NGIS Rota (BOQ) 201601,17-Oct,4997,3497.9,,,
Rota,2890,NGIS Rota (BOQ) 201601,17-Nov,9258,6480.6,,,
Rota,2890,NGIS Rota (BOQ) 201601,17-Dec,2964,2074.8,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Jan,3745.6,2621.9,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Feb,7823,5476.1,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Mar,17241,12068.7,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Apr,14613.65,10229.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-May,7016.75,4911.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Jun,9248,6473.6,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Jul,17567,12296.9,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Aug,6856,4799.2,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Sep,14256.45,9979.5,115586.45,80910.5,
Rota,2890,NGIS Rota (BOQ) 201601,18-Oct,6252,4376.4,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Nov,3833,2683.1,,,
Rota,2890,NGIS Rota (BOQ) 201601,18-Dec,2786,1950.2,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Jan,7289.5,5957,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Feb,10618,6578.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Mar,-4573.25,,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Apr,4675.25,4137.2,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-May,-2085.04,107.8,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Jun,15434.74,5171.2,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Jul,7542,5279.4,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Aug,9443.35,6610.35,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Sep,4979,3485.3,66194.55,46336.2,
Rota,2890,NGIS Rota (BOQ) 201601,19-Oct,9907.35,6935.15,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Nov,10092.9,7065.05,,,
Rota,2890,NGIS Rota (BOQ) 201601,19-Dec,7859.65,5501.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Jan,10421.8,7295.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Feb,45378.85,38731.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Mar,8946.8,3819.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Apr,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-May,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Jun,1212.8,,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Jul,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Aug,13087.25,4638.05,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Sep,8326,5828.2,115233.4,79814.45,
Rota,2890,NGIS Rota (BOQ) 201601,20-Oct,9020.2,7163.1,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Nov,1550.75,5318.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,20-Dec,10943.95,3427.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Jan,-6299.45,262.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Feb,35537.9,20204.7,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Mar,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Apr,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-May,5998.55,5116,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Jun,12873,8094.1,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Jul,117.15,82,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Aug,7617,5331.9,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Sep,20185,14129.5,97544.05,69129.85,
Rota,2890,NGIS Rota (BOQ) 201601,21-Oct,15242.35,11674.85,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Nov,12692.4,8864.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,21-Dec,4704,3740.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Jan,16214.55,9916.6,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Feb,3950,3640,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Mar,8893.15,5350.2,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Apr,7033,4923.1,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-May,-14494.25,2559.9,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Jun,5295.6,1511.5,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Jul,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Aug,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Sep,18064.05,2134.35,77594.85,54316.4,
Rota,2890,NGIS Rota (BOQ) 201601,22-Oct,2595.8,1817.05,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Nov,5422.8,3795.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,22-Dec,7985.95,6491.4,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Jan,7393,4273.85,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Feb,3998.35,4637.75,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Mar,-1756.25,5125.95,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Apr,9029.3,161.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-May,11174.45,10085.2,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Jun,9965.6,2677.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Jul,4562.5,4206.3,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Aug,2748.65,3426.1,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Sep,8542.3,3625.1,71662.45,50323.75,
Rota,2890,NGIS Rota (BOQ) 201601,23-Oct,-3177.25,1658.3,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Nov,6156.65,456.25,,,
Rota,2890,NGIS Rota (BOQ) 201601,23-Dec,5728.85,3946.7,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-Jan,9051.15,6297.9,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-Feb,-26.75,52.55,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-Mar,-1372.2,,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-Apr,-16688.2,472.45,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-May,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-Jun,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-Jul,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-Aug,,,,,
Rota,2890,NGIS Rota (BOQ) 201601,24-Sep,,,-327.75,12884.15,
Sasebo,3096,Harbor View 401501,13-Oct,,,,,
Sasebo,3096,Harbor View 401501,13-Nov,,,,,
Sasebo,3096,Harbor View 401501,13-Dec,10425.75,8340.6,,,
Sasebo,3096,Harbor View 401501,14-Jan,44472.95,35578.35,,,
Sasebo,3096,Harbor View 401501,14-Feb,59021.4,47217.15,,,
Sasebo,3096,Harbor View 401501,14-Mar,52479.05,41983.25,,,
Sasebo,3096,Harbor View 401501,14-Apr,42157.33,35750.05,,,
Sasebo,3096,Harbor View 401501,14-May,61335.32,49540.6,,,
Sasebo,3096,Harbor View 401501,14-Jun,57015.55,43115.85,,,
Sasebo,3096,Harbor View 401501,14-Jul,76584.2,61267.35,,,
Sasebo,3096,Harbor View 401501,14-Aug,65278.5,52222.8,,,
Sasebo,3096,Harbor View 401501,14-Sep,78052.45,62441.95,546822.5,437457.95,
Sasebo,3096,Harbor View 401501,14-Oct,17674.3,14139.45,,,
Sasebo,3096,Harbor View 401501,14-Nov,56934.9,45547.95,,,
Sasebo,3096,Harbor View 401501,14-Dec,43535.4,34828.3,,,
Sasebo,3096,Harbor View 401501,15-Jan,44553.95,43919.85,,,
Sasebo,3096,Harbor View 401501,15-Feb,71948.05,49281.7,,,
Sasebo,3096,Harbor View 401501,15-Mar,75203.1,62082.45,,,
Sasebo,3096,Harbor View 401501,15-Apr,51998.8,39679.05,,,
Sasebo,3096,Harbor View 401501,15-May,46752,37401.6,,,
Sasebo,3096,Harbor View 401501,15-Jun,30968.3,24774.6,,,
Sasebo,3096,Harbor View 401501,15-Jul,33239.1,26591.3,,,
Sasebo,3096,Harbor View 401501,15-Aug,26632.65,21306.1,,,
Sasebo,3096,Harbor View 401501,15-Sep,44841.35,35873.1,544281.9,435425.45,
Sasebo,3096,Harbor View 401501,15-Oct,83304.55,66643.65,,,
Sasebo,3096,Harbor View 401501,15-Nov,44665.6,37319.45,,,
Sasebo,3096,Harbor View 401501,15-Dec,74766.9,59813.5,,,
Sasebo,3096,Harbor View 401501,16-Jan,43389.25,34711.4,,,
Sasebo,3096,Harbor View 401501,16-Feb,51597.75,41278.2,,,
Sasebo,3096,Harbor View 401501,16-Mar,69114.95,55291.95,,,
Sasebo,3096,Harbor View 401501,16-Apr,44894.05,35915.2,,,
Sasebo,3096,Harbor View 401501,16-May,67141.15,53712.95,,,
Sasebo,3096,Harbor View 401501,16-Jun,35354.15,28283.3,,,
Sasebo,3096,Harbor View 401501,16-Jul,61761.15,49408.9,,,
Sasebo,3096,Harbor View 401501,16-Aug,51160.9,40928.75,,,
Sasebo,3096,Harbor View 401501,16-Sep,56751.9,45401.5,683902.3,548708.75,
Sasebo,3096,Harbor View 401501,16-Oct,41328.6,33062.9,,,
Sasebo,3096,Harbor View 401501,16-Nov,47027.25,37621.8,,,
Sasebo,3096,Harbor View 401501,16-Dec,47534.25,38027.4,,,
Sasebo,3096,Harbor View 401501,17-Jan,47215.25,37772.15,,,
Sasebo,3096,Harbor View 401501,17-Feb,38650.85,30920.65,,,
Sasebo,3096,Harbor View 401501,17-Mar,67461.55,53969.25,,,
Sasebo,3096,Harbor View 401501,17-Apr,46466.15,37172.9,,,
Sasebo,3096,Harbor View 401501,17-May,79872.75,63898.2,,,
Sasebo,3096,Harbor View 401501,17-Jun,44555.25,35644.2,,,
Sasebo,3096,Harbor View 401501,17-Jul,26413.7,21131,,,
Sasebo,3096,Harbor View 401501,17-Aug,36000,28800,,,
Sasebo,3096,Harbor View 401501,17-Sep,29645.1,23804.95,552170.7,441825.4,
Sasebo,3096,Harbor View 401501,17-Oct,50065.15,39963.2,,,
Sasebo,3096,Harbor View 401501,17-Nov,79946.5,63957.2,,,
Sasebo,3096,Harbor View 401501,17-Dec,54021.85,43217.45,,,
Sasebo,3096,Harbor View 401501,18-Jan,56590.75,46432.45,,,
Sasebo,3096,Harbor View 401501,18-Feb,41242.7,31834.3,,,
Sasebo,3096,Harbor View 401501,18-Mar,59205.2,47364.2,,,
Sasebo,3096,Harbor View 401501,18-Apr,42752.95,35850.35,,,
Sasebo,3096,Harbor View 401501,18-May,78614.05,61243.25,,,
Sasebo,3096,Harbor View 401501,18-Jun,105140.45,87773.1,,,
Sasebo,3096,Harbor View 401501,18-Jul,106637.5,87745.75,,,
Sasebo,3096,Harbor View 401501,18-Aug,68540.4,51428.65,,,
Sasebo,3096,Harbor View 401501,18-Sep,44693.4,35754.75,787450.9,632564.65,
Sasebo,3096,Harbor View 401501,18-Oct,40378.65,32302.9,,,
Sasebo,3096,Harbor View 401501,18-Nov,30222.85,24178.3,,,
Sasebo,3096,Harbor View 401501,18-Dec,34996.65,27997.35,,,
Sasebo,3096,Harbor View 401501,19-Jan,50257.65,40206.15,,,
Sasebo,3096,Harbor View 401501,19-Feb,47473.4,37978.7,,,
Sasebo,3096,Harbor View 401501,19-Mar,55414.3,44331.45,,,
Sasebo,3096,Harbor View 401501,19-Apr,60003,56082.4,,,
Sasebo,3096,Harbor View 401501,19-May,51845.75,33396.65,,,
Sasebo,3096,Harbor View 401501,19-Jun,36148.3,36264.4,,,
Sasebo,3096,Harbor View 401501,19-Jul,52721.8,36429.05,,,
Sasebo,3096,Harbor View 401501,19-Aug,76087.6,61651.55,,,
Sasebo,3096,Harbor View 401501,19-Sep,22969.95,23804.95,558519.9,454623.85,
Sasebo,3096,Harbor View 401501,19-Oct,99470.45,71768.5,,,
Sasebo,3096,Harbor View 401501,19-Nov,39574.55,34791.6,,,
Sasebo,3096,Harbor View 401501,19-Dec,58606.9,43753.55,,,
Sasebo,3096,Harbor View 401501,20-Jan,95141.75,88553.35,,,
Sasebo,3096,Harbor View 401501,20-Feb,88766,65214,,,
Sasebo,3096,Harbor View 401501,20-Mar,85591.4,61831.9,,,
Sasebo,3096,Harbor View 401501,20-Apr,,,,,
Sasebo,3096,Harbor View 401501,20-May,,,,,
Sasebo,3096,Harbor View 401501,20-Jun,,,,,
Sasebo,3096,Harbor View 401501,20-Jul,55943.1,49627.4,,,
Sasebo,3096,Harbor View 401501,20-Aug,54904.5,42473.1,,,
Sasebo,3096,Harbor View 401501,20-Sep,40731.9,29163.15,618730.55,487176.55,
Sasebo,3096,Harbor View 401501,20-Oct,40787.75,44153.8,,,
Sasebo,3096,Harbor View 401501,20-Nov,70759.55,53242.6,,,
Sasebo,3096,Harbor View 401501,20-Dec,76902.05,58253.95,,,
Sasebo,3096,Harbor View 401501,21-Jan,81034.8,65061.45,,,
Sasebo,3096,Harbor View 401501,21-Feb,66515.85,49532.15,,,
Sasebo,3096,Harbor View 401501,21-Mar,88697.2,69513.8,,,
Sasebo,3096,Harbor View 401501,21-Apr,69293.1,71699.6,,,
Sasebo,3096,Harbor View 401501,21-May,97825.6,80231.25,,,
Sasebo,3096,Harbor View 401501,21-Jun,156373.4,107665.15,,,
Sasebo,3096,Harbor View 401501,21-Jul,60530.8,54491.9,,,
Sasebo,3096,Harbor View 401501,21-Aug,82988.25,59520.95,,,
Sasebo,3096,Harbor View 401501,21-Sep,74602.2,74748.1,966310.55,788114.7,
Sasebo,3096,Harbor View 401501,21-Oct,71910.6,59259,,,
Sasebo,3096,Harbor View 401501,21-Nov,87493.95,53198.35,,,
Sasebo,3096,Harbor View 401501,21-Dec,83975.9,71740.8,,,
Sasebo,3096,Harbor View 401501,22-Jan,63468.35,57395.4,,,
Sasebo,3096,Harbor View 401501,22-Feb,64895.2,50194.45,,,
Sasebo,3096,Harbor View 401501,22-Mar,114543.8,83160,,,
Sasebo,3096,Harbor View 401501,22-Apr,84476.65,91396.3,,,
Sasebo,3096,Harbor View 401501,22-May,111385.55,74343.45,,,
Sasebo,3096,Harbor View 401501,22-Jun,91642.75,73429.8,,,
Sasebo,3096,Harbor View 401501,22-Jul,69502.4,67988.25,,,
Sasebo,3096,Harbor View 401501,22-Aug,123611.1,78377.4,,,
Sasebo,3096,Harbor View 401501,22-Sep,112466.65,99079.9,1079372.9,859563.1,
Sasebo,3096,Harbor View 401501,22-Oct,46715.8,42551.05,,,
Sasebo,3096,Harbor View 401501,22-Nov,111397.2,84316.55,,,
Sasebo,3096,Harbor View 401501,22-Dec,54239.2,60710.5,,,
Sasebo,3096,Harbor View 401501,23-Jan,90665.95,67092.55,,,
Sasebo,3096,Harbor View 401501,23-Feb,51342.05,32225.95,,,
Sasebo,3096,Harbor View 401501,23-Mar,34080.15,48261.5,,,
Sasebo,3096,Harbor View 401501,23-Apr,128358.45,91349.25,,,
Sasebo,3096,Harbor View 401501,23-May,106712.5,103596.6,,,
Sasebo,3096,Harbor View 401501,23-Jun,60323.25,49900.8,,,
Sasebo,3096,Harbor View 401501,23-Jul,51054.1,26776.4,,,
Sasebo,3096,Harbor View 401501,23-Aug,115783.5,80097.4,,,
Sasebo,3096,Harbor View 401501,23-Sep,44396.45,51256.85,895068.6,738135.4,
Sasebo,3096,Harbor View 401501,23-Oct,78175.25,49602.2,,,
Sasebo,3096,Harbor View 401501,23-Nov,53556,47377.35,,,
Sasebo,3096,Harbor View 401501,23-Dec,60444.7,48081.5,,,
Sasebo,3096,Harbor View 401501,24-Jan,54293.85,37039.95,,,
Sasebo,3096,Harbor View 401501,24-Feb,55521.65,48878.2,,,
Sasebo,3096,Harbor View 401501,24-Mar,15103.3,30957.6,,,
Sasebo,3096,Harbor View 401501,24-Apr,42816.5,32789.3,,,
Sasebo,3096,Harbor View 401501,24-May,,,,,
Sasebo,3096,Harbor View 401501,24-Jun,,,,,
Sasebo,3096,Harbor View 401501,24-Jul,,,,,
Sasebo,3096,Harbor View 401501,24-Aug,,,,,
Sasebo,3096,Harbor View 401501,24-Sep,,,359911.25,294726.1,
Sasebo,3097,Hario,13-Oct,,,,,
Sasebo,3097,Hario,13-Dec,,,,,
Sasebo,3097,Hario,14-Jan,1323.8,1059.05,,,
Sasebo,3097,Hario,14-Feb,2980.95,2384.75,,,
Sasebo,3097,Hario,14-Mar,13614.4,10891.5,,,
Sasebo,3097,Hario,14-Apr,23103.95,18483.15,,,
Sasebo,3097,Hario,14-May,11160,8928,,,
Sasebo,3097,Hario,14-Jun,8624,6899.2,,,
Sasebo,3097,Hario,14-Jul,21476.5,17181.2,,,
Sasebo,3097,Hario,14-Aug,10297.4,10022.95,,,
Sasebo,3097,Hario,14-Sep,38193.65,28769.9,130774.65,104619.7,
Sasebo,3097,Hario,14-Oct,14198.2,11358.55,,,
Sasebo,3097,Hario,14-Nov,17757.6,14206.1,,,
Sasebo,3097,Hario,14-Dec,17534,14027.2,,,
Sasebo,3097,Hario,15-Jan,19916.65,15933.3,,,
Sasebo,3097,Hario,15-Feb,16479.2,13183.35,,,
Sasebo,3097,Hario,15-Mar,7540.25,6032.2,,,
Sasebo,3097,Hario,15-Apr,17880.7,14304.55,,,
Sasebo,3097,Hario,15-May,39415.2,31532.15,,,
Sasebo,3097,Hario,15-Jun,13599.55,10879.65,,,
Sasebo,3097,Hario,15-Jul,12119.35,9695.5,,,
Sasebo,3097,Hario,15-Aug,5528,4422.4,,,
Sasebo,3097,Hario,15-Sep,19375,15500,201343.7,161074.95,
Sasebo,3097,Hario,15-Oct,8857.8,7086.25,,,
Sasebo,3097,Hario,15-Nov,23076.35,18461.05,,,
Sasebo,3097,Hario,15-Dec,8456.95,6765.55,,,
Sasebo,3097,Hario,16-Jan,17352.9,13882.3,,,
Sasebo,3097,Hario,16-Feb,15889.75,12711.8,,,
Sasebo,3097,Hario,16-Mar,7925,6340,,,
Sasebo,3097,Hario,16-Apr,10409.95,8327.95,,,
Sasebo,3097,Hario,16-May,24465.5,19572.4,,,
Sasebo,3097,Hario,16-Jun,11300,9040,,,
Sasebo,3097,Hario,16-Jul,10752.2,8601.8,,,
Sasebo,3097,Hario,16-Aug,11277.4,9021.9,,,
Sasebo,3097,Hario,16-Sep,17646.15,14116.95,167409.95,133927.95,
Sasebo,3097,Hario,16-Oct,13246.5,10597.2,,,
Sasebo,3097,Hario,16-Nov,7999.95,6399.95,,,
Sasebo,3097,Hario,16-Dec,12018,9614.4,,,
Sasebo,3097,Hario,17-Jan,7980.15,6384.1,,,
Sasebo,3097,Hario,17-Feb,12221,9776.8,,,
Sasebo,3097,Hario,17-Mar,27149,21719.2,,,
Sasebo,3097,Hario,17-Apr,20833.95,16667.15,,,
Sasebo,3097,Hario,17-May,37519.6,30015.65,,,
Sasebo,3097,Hario,17-Jun,31160.25,24928.2,,,
Sasebo,3097,Hario,17-Jul,23990.35,19192.25,,,
Sasebo,3097,Hario,17-Aug,23157.45,18525.95,,,
Sasebo,3097,Hario,17-Sep,27238.6,21790.85,244514.8,195611.7,
Sasebo,3097,Hario,17-Oct,29106.35,23285.1,,,
Sasebo,3097,Hario,17-Nov,40164.7,32131.75,,,
Sasebo,3097,Hario,17-Dec,33905.4,27124.3,,,
Sasebo,3097,Hario,18-Jan,36257.25,29005.8,,,
Sasebo,3097,Hario,18-Feb,27956.15,22364.9,,,
Sasebo,3097,Hario,18-Mar,31929.8,25543.85,,,
Sasebo,3097,Hario,18-Apr,66746.75,53397.35,,,
Sasebo,3097,Hario,18-May,17421.2,13936.95,,,
Sasebo,3097,Hario,18-Jun,50826.6,40661.3,,,
Sasebo,3097,Hario,18-Jul,26614.6,21291.65,,,
Sasebo,3097,Hario,18-Aug,31890.25,25512.2,,,
Sasebo,3097,Hario,18-Sep,29178.45,23342.75,421997.5,337597.9,
Sasebo,3097,Hario,18-Oct,23546.75,18837.4,,,
Sasebo,3097,Hario,18-Nov,28248.55,22598.85,,,
Sasebo,3097,Hario,18-Dec,24045.8,19236.65,,,
Sasebo,3097,Hario,19-Jan,22896.6,18317.25,,,
Sasebo,3097,Hario,19-Feb,28032.75,22426.2,,,
Sasebo,3097,Hario,19-Mar,33438.3,26750.65,,,
Sasebo,3097,Hario,19-Apr,31604,25283.2,,,
Sasebo,3097,Hario,19-May,36734.75,29387.8,,,
Sasebo,3097,Hario,19-Jun,29080,23264,,,
Sasebo,3097,Hario,19-Jul,44155.95,35324.75,,,
Sasebo,3097,Hario,19-Aug,4897.95,6438.6,,,
Sasebo,3097,Hario,19-Sep,47627.7,37771.15,354309.1,285636.5,
Sasebo,3097,Hario,19-Oct,29246.3,21207.85,,,
Sasebo,3097,Hario,19-Nov,10416.35,9882.85,,,
Sasebo,3097,Hario,19-Dec,29836.3,25985.8,,,
Sasebo,3097,Hario,20-Jan,22431.7,15820.7,,,
Sasebo,3097,Hario,20-Feb,7567.95,4512.45,,,
Sasebo,3097,Hario,20-Mar,17707.7,14166.15,,,
Sasebo,3097,Hario,20-Apr,,,,,
Sasebo,3097,Hario,20-May,,,,,
Sasebo,3097,Hario,20-Jun,,,,,
Sasebo,3097,Hario,20-Jul,27861.9,22289.55,,,
Sasebo,3097,Hario,20-Aug,194.7,3065.55,,,
Sasebo,3097,Hario,20-Sep,41098.1,29968.7,186361,146899.6,
Sasebo,3097,Hario,20-Oct,17839.2,16335.3,,,
Sasebo,3097,Hario,20-Nov,40777.95,31520.25,,,
Sasebo,3097,Hario,20-Dec,35662.75,27568.4,,,
Sasebo,3097,Hario,21-Jan,26096.3,20877.05,,,
Sasebo,3097,Hario,21-Feb,25514.5,21414.4,,,
Sasebo,3097,Hario,21-Mar,26816.95,20450.75,,,
Sasebo,3097,Hario,21-Apr,33921.6,31019.75,,,
Sasebo,3097,Hario,21-May,24431.7,19992.85,,,
Sasebo,3097,Hario,21-Jun,34142.75,22984.3,,,
Sasebo,3097,Hario,21-Jul,22048,21214,,,
Sasebo,3097,Hario,21-Aug,22389.05,14335.65,,,
Sasebo,3097,Hario,21-Sep,41233.85,32987.05,350874.6,280699.75,
Sasebo,3097,Hario,21-Oct,29794.65,25916.05,,,
Sasebo,3097,Hario,21-Nov,26376.15,22690.25,,,
Sasebo,3097,Hario,21-Dec,20767.85,18942.65,,,
Sasebo,3097,Hario,22-Jan,30414.4,23583.9,,,
Sasebo,3097,Hario,22-Feb,32394.8,25952.6,,,
Sasebo,3097,Hario,22-Mar,37896.3,25029.9,,,
Sasebo,3097,Hario,22-Apr,51692.85,47308.7,,,
Sasebo,3097,Hario,22-May,28351.95,20503.85,,,
Sasebo,3097,Hario,22-Jun,43118.1,33116.2,,,
Sasebo,3097,Hario,22-Jul,26774.65,21324.85,,,
Sasebo,3097,Hario,22-Aug,30133.15,21803,,,
Sasebo,3097,Hario,22-Sep,23191.05,18552.85,380905.9,304724.8,
Sasebo,3097,Hario,22-Oct,14205.8,11364.65,,,
Sasebo,3097,Hario,22-Nov,19170.3,15336.25,,,
Sasebo,3097,Hario,22-Dec,9742.5,7794,,,
Sasebo,3097,Hario,23-Jan,5018.9,6332.7,,,
Sasebo,3097,Hario,23-Feb,25955.1,19419.3,,,
Sasebo,3097,Hario,23-Mar,39905.9,30951.9,,,
Sasebo,3097,Hario,23-Apr,28106.65,22485.3,,,
Sasebo,3097,Hario,23-May,30961.85,24769.5,,,
Sasebo,3097,Hario,23-Jun,11740.15,11432.7,,,
Sasebo,3097,Hario,23-Jul,30645,23543.4,,,
Sasebo,3097,Hario,23-Aug,39288.65,30362.95,,,
Sasebo,3097,Hario,23-Sep,20019.5,16472,274760.3,220264.65,
Sasebo,3097,Hario 401501,13-Oct,,,,,
Sasebo,3097,Hario 401501,13-Nov,,,,,
Sasebo,3097,Hario 401501,13-Dec,,,,,
Sasebo,3097,Hario 401501,14-Jan,1323.8,1059.05,,,
Sasebo,3097,Hario 401501,14-Feb,2980.95,2384.75,,,
Sasebo,3097,Hario 401501,14-Mar,13614.4,10891.5,,,
Sasebo,3097,Hario 401501,14-Apr,23103.95,18483.15,,,
Sasebo,3097,Hario 401501,14-May,11160,8928,,,
Sasebo,3097,Hario 401501,14-Jun,8624,6899.2,,,
Sasebo,3097,Hario 401501,14-Jul,21476.5,17181.2,,,
Sasebo,3097,Hario 401501,14-Aug,10297.4,10022.95,,,
Sasebo,3097,Hario 401501,14-Sep,38193.65,28769.9,130774.65,104619.7,
Sasebo,3097,Hario 401501,14-Oct,14198.2,11358.55,,,
Sasebo,3097,Hario 401501,14-Nov,17757.6,14206.1,,,
Sasebo,3097,Hario 401501,14-Dec,17534,14027.2,,,
Sasebo,3097,Hario 401501,15-Jan,19916.65,15933.3,,,
Sasebo,3097,Hario 401501,15-Feb,16479.2,13183.35,,,
Sasebo,3097,Hario 401501,15-Mar,7540.25,6032.2,,,
Sasebo,3097,Hario 401501,15-Apr,17880.7,14304.55,,,
Sasebo,3097,Hario 401501,15-May,39415.2,31532.15,,,
Sasebo,3097,Hario 401501,15-Jun,13599.55,10879.65,,,
Sasebo,3097,Hario 401501,15-Jul,12119.35,9695.5,,,
Sasebo,3097,Hario 401501,15-Aug,5528,4422.4,,,
Sasebo,3097,Hario 401501,15-Sep,19375,15500,201343.7,161074.95,
Sasebo,3097,Hario 401501,15-Oct,8857.8,7086.25,,,
Sasebo,3097,Hario 401501,15-Nov,23076.35,18461.05,,,
Sasebo,3097,Hario 401501,15-Dec,8456.95,6765.55,,,
Sasebo,3097,Hario 401501,16-Jan,17352.9,13882.3,,,
Sasebo,3097,Hario 401501,16-Feb,15889.75,12711.8,,,
Sasebo,3097,Hario 401501,16-Mar,7925,6340,,,
Sasebo,3097,Hario 401501,16-Apr,10409.95,8327.95,,,
Sasebo,3097,Hario 401501,16-May,24465.5,19572.4,,,
Sasebo,3097,Hario 401501,16-Jun,11300,9040,,,
Sasebo,3097,Hario 401501,16-Jul,10752.2,8601.8,,,
Sasebo,3097,Hario 401501,16-Aug,11277.4,9021.9,,,
Sasebo,3097,Hario 401501,16-Sep,17646.15,14116.95,167409.95,133927.95,
Sasebo,3097,Hario 401501,16-Oct,13246.5,10597.2,,,
Sasebo,3097,Hario 401501,16-Nov,7999.95,6399.95,,,
Sasebo,3097,Hario 401501,16-Dec,12018,9614.4,,,
Sasebo,3097,Hario 401501,17-Jan,7980.15,6384.1,,,
Sasebo,3097,Hario 401501,17-Feb,12221,9776.8,,,
Sasebo,3097,Hario 401501,17-Mar,27149,21719.2,,,
Sasebo,3097,Hario 401501,17-Apr,20833.95,16667.15,,,
Sasebo,3097,Hario 401501,17-May,37519.6,30015.65,,,
Sasebo,3097,Hario 401501,17-Jun,31160.25,24928.2,,,
Sasebo,3097,Hario 401501,17-Jul,23990.35,19192.25,,,
Sasebo,3097,Hario 401501,17-Aug,23157.45,18525.95,,,
