Installation,Loc#,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Status
Chin Hae,2521,Turtle Cove 300501,Sep-15,27352.14,22088.25,332439.22,232685.00,
Chin Hae,2521,Turtle Cove 300501,Oct-15,29013.97,18076.45,,,
Chin Hae,2521,Turtle Cove 300501,Nov-15,26974.22,18261.75,,,
Chin Hae,2521,Turtle Cove 300501,Dec-15,17696.40,12387.50,,,
Chin Hae,2521,Turtle Cove 300501,Jan-16,10197.72,7349.60,,,
Chin Hae,2521,Turtle Cove 300501,Feb-16,5202.74,7426.25,,,
Chin Hae,2521,Turtle Cove 300501,Mar-16,26468.97,15106.30,,,
Chin Hae,2521,Turtle Cove 300501,Apr-16,17728.26,12535.45,,,
Chin Hae,2521,Turtle Cove 300501,May-16,17846.86,11894.70,,,
Chin Hae,2521,Turtle Cove 300501,Jun-16,7985.03,5467.15,,,
Chin Hae,2521,Turtle Cove 300501,Jul-16,10026.12,9655.25,,,
Chin Hae,2521,Turtle Cove 300501,Aug-16,8332.69,3301.40,,,
Chin Hae,2521,Turtle Cove 300501,Sep-16,3340.58,2334.00,180813.56,123795.80,
Chin Hae,2521,Turtle Cove 300501,Oct-16,9814.68,6941.90,,,
Chin Hae,2521,Turtle Cove 300501,Nov-16,4472.91,4074.15,,,
Chin Hae,2521,Turtle Cove 300501,Dec-16,9587.65,6488.80,,,
Chin Hae,2521,Turtle Cove 300501,Jan-17,9946.00,6962.20,,,
Chin Hae,2521,Turtle Cove 300501,Feb-17,2007.05,2072.70,,,
Chin Hae,2521,Turtle Cove 300501,Mar-17,2925.19,3422.50,,,
Chin Hae,2521,Turtle Cove 300501,Apr-17,7355.45,3562.15,,,
Chin Hae,2521,Turtle Cove 300501,May-17,14704.66,8560.05,,,
Chin Hae,2521,Turtle Cove 300501,Jun-17,13905.10,9733.55,,,
Chin Hae,2521,Turtle Cove 300501,Jul-17,6085.00,4259.50,,,
Chin Hae,2521,Turtle Cove 300501,Aug-17,15081.00,10556.70,,,
Chin Hae,2521,Turtle Cove 300501,Sep-17,11818.20,8272.75,107702.89,74906.95,
Chin Hae,2521,Turtle Cove 300501,Oct-17,,,,,
Chin Hae,2521,Turtle Cove 300501,Nov-17,8592.20,6014.55,,,
Chin Hae,2521,Turtle Cove 300501,Dec-17,22239.35,15567.55,,,
Chin Hae,2521,Turtle Cove 300501,Jan-18,32615.30,22830.70,,,
Chin Hae,2521,Turtle Cove 300501,Feb-18,3538.00,2476.60,,,
Chin Hae,2521,Turtle Cove 300501,Mar-18,8288.60,5802.00,,,
Chin Hae,2521,Turtle Cove 300501,Apr-18,16603.05,11622.15,,,
Chin Hae,2521,Turtle Cove 300501,May-18,12757.10,8929.95,,,
Chin Hae,2521,Turtle Cove 300501,Jun-18,10657.95,7460.55,,,
Chin Hae,2521,Turtle Cove 300501,Jul-18,37387.30,26171.10,,,
Chin Hae,2521,Turtle Cove 300501,Aug-18,28614.40,20030.10,,,
Chin Hae,2521,Turtle Cove 300501,Sep-18,4733.70,3313.60,186026.95,130218.85,
Chin Hae,2521,Turtle Cove 300501,Oct-18,13923.70,11979.05,,,
Chin Hae,2521,Turtle Cove 300501,Nov-18,21360.95,14415.95,,,
Chin Hae,2521,Turtle Cove 300501,Dec-18,2422.50,,,,
Chin Hae,2521,Turtle Cove 300501,Jan-19,24970.30,17479.25,,,
Chin Hae,2521,Turtle Cove 300501,Feb-19,15423.00,10796.10,,,
Chin Hae,2521,Turtle Cove 300501,Mar-19,39515.00,27660.50,,,
Chin Hae,2521,Turtle Cove 300501,Apr-19,5950.55,4165.40,,,
Chin Hae,2521,Turtle Cove 300501,May-19,10770.45,7539.35,,,
Chin Hae,2521,Turtle Cove 300501,Jun-19,7003.00,4902.10,,,
Chin Hae,2521,Turtle Cove 300501,Jul-19,18354.75,12848.35,,,
Chin Hae,2521,Turtle Cove 300501,Aug-19,3863.30,5153.75,,,
Chin Hae,2521,Turtle Cove 300501,Sep-19,14794.60,11217.70,178352.10,128157.50,
Chin Hae,2521,Turtle Cove 300501,Oct-19,33819.35,20362.65,,,
Chin Hae,2521,Turtle Cove 300501,Nov-19,33438.90,23407.25,,,
Chin Hae,2521,Turtle Cove 300501,Dec-19,21068.30,14747.80,,,
Chin Hae,2521,Turtle Cove 300501,Jan-20,7259.90,14145.20,,,
Chin Hae,2521,Turtle Cove 300501,Feb-20,55679.00,29912.05,,,
Chin Hae,2521,Turtle Cove 300501,Mar-20,41025.51,28907.90,,,
Chin Hae,2521,Turtle Cove 300501,Apr-20,27052.35,18936.65,,,
Chin Hae,2521,Turtle Cove 300501,May-20,16357.45,11450.20,,,
Chin Hae,2521,Turtle Cove 300501,Jun-20,8286.20,5800.35,,,
Chin Hae,2521,Turtle Cove 300501,Jul-20,20913.15,15840.40,,,
Chin Hae,2521,Turtle Cove 300501,Aug-20,2071.95,8479.75,,,
Chin Hae,2521,Turtle Cove 300501,Sep-20,90471.00,55099.10,357443.06,247089.30,
Chin Hae,2521,Turtle Cove 300501,Oct-20,20395.90,14277.15,,,
Chin Hae,2521,Turtle Cove 300501,Nov-20,17064.50,12842.55,,,
Chin Hae,2521,Turtle Cove 300501,Dec-20,61600.90,42223.25,,,
Chin Hae,2521,Turtle Cove 300501,Jan-21,44457.00,31119.90,,,
Chin Hae,2521,Turtle Cove 300501,Feb-21,20663.05,14464.15,,,
Chin Hae,2521,Turtle Cove 300501,Mar-21,19337.75,13536.45,,,
Chin Hae,2521,Turtle Cove 300501,Apr-21,8401.40,14733.55,,,
Chin Hae,2521,Turtle Cove 300501,May-21,63946.25,38129.95,,,
Chin Hae,2521,Turtle Cove 300501,Jun-21,41594.20,26895.80,,,
Chin Hae,2521,Turtle Cove 300501,Jul-21,12078.70,18844.45,,,
Chin Hae,2521,Turtle Cove 300501,Aug-21,42252.10,29576.45,,,
Chin Hae,2521,Turtle Cove 300501,Sep-21,23266.70,19618.05,375058.45,276261.70,
Chin Hae,2521,Turtle Cove 300501,Oct-21,26734.00,15382.45,,,
Chin Hae,2521,Turtle Cove 300501,Nov-21,68437.45,47906.20,,,
Chin Hae,2521,Turtle Cove 300501,Dec-21,40877.00,28613.90,,,
Chin Hae,2521,Turtle Cove 300501,Jan-22,34467.70,24127.40,,,
Chin Hae,2521,Turtle Cove 300501,Feb-22,42990.00,30093.00,,,
Chin Hae,2521,Turtle Cove 300501,Mar-22,29492.00,24928.40,,,
Chin Hae,2521,Turtle Cove 300501,Apr-22,37868.05,24296.00,,,
Chin Hae,2521,Turtle Cove 300501,May-22,21681.55,13104.75,,,
Chin Hae,2521,Turtle Cove 300501,Jun-22,12207.50,8545.25,,,
Chin Hae,2521,Turtle Cove 300501,Jul-22,9532.80,9879.65,,,
Chin Hae,2521,Turtle Cove 300501,Aug-22,66680.85,43469.90,,,
Chin Hae,2521,Turtle Cove 300501,Sep-22,9507.50,6655.25,400476.40,277002.15,
Chin Hae,2521,Turtle Cove 300501,Oct-22,41099.95,28770.00,,,
Chin Hae,2521,Turtle Cove 300501,Nov-22,22417.75,15692.40,,,
Chin Hae,2521,Turtle Cove 300501,Dec-22,2179.25,7671.65,,,
Chin Hae,2521,Turtle Cove 300501,Jan-23,55895.90,32980.95,,,
Chin Hae,2521,Turtle Cove 300501,Feb-23,30055.60,21038.90,,,
Chin Hae,2521,Turtle Cove 300501,Mar-23,14360.20,10052.15,,,
Chin Hae,2521,Turtle Cove 300501,Apr-23,26021.95,18215.35,,,
Chin Hae,2521,Turtle Cove 300501,May-23,15802.20,11061.55,,,
Chin Hae,2521,Turtle Cove 300501,Jun-23,34423.70,24096.60,,,
Chin Hae,2521,Turtle Cove 300501,Jul-23,4844.25,13890.50,,,
Chin Hae,2521,Turtle Cove 300501,Aug-23,28714.25,12858.85,,,
Chin Hae,2521,Turtle Cove 300501,Sep-23,33644.42,25766.05,309459.42,222094.95,
Naples,2588,Capo Flight Deck 201501,Oct-08,44144.73,29404.05,,,
Naples,2588,Capo Flight Deck 201501,Nov-08,35909.02,26094.10,,,
Naples,2588,Capo Flight Deck 201501,Dec-08,18349.16,14983.10,,,
Naples,2588,Capo Flight Deck 201501,Oct-12,44901.79,31954.20,,,
Naples,2588,Capo Flight Deck 201501,Nov-12,50190.56,35031.15,,,
Naples,2588,Capo Flight Deck 201501,Dec-12,30235.92,23377.60,,,
Naples,2588,Capo Flight Deck 201501,Jan-13,39135.75,26313.30,,,
Naples,2588,Capo Flight Deck 201501,Feb-13,45027.75,30507.40,,,
Naples,2588,Capo Flight Deck 201501,Mar-13,39108.72,28807.10,,,
Naples,2588,Capo Flight Deck 201501,Apr-13,54138.51,38204.50,,,
Naples,2588,Capo Flight Deck 201501,May-13,64291.60,45005.45,,,
Naples,2588,Capo Flight Deck 201501,Jun-13,46466.65,32526.65,,,
Naples,2588,Capo Flight Deck 201501,Jul-13,74974.69,52708.90,,,
Naples,2588,Capo Flight Deck 201501,Aug-13,52287.64,33610.80,,,
Naples,2588,Capo Flight Deck 201501,Sep-13,55531.25,39066.50,596290.83,417113.55,
Naples,2588,Capo Flight Deck 201501,Oct-13,51556.82,38115.15,,,
Naples,2588,Capo Flight Deck 201501,Nov-13,41889.85,28412.35,,,
Naples,2588,Capo Flight Deck 201501,Dec-13,39009.65,27306.75,,,
Naples,2588,Capo Flight Deck 201501,Jan-14,32296.50,24362.95,,,
Naples,2588,Capo Flight Deck 201501,Feb-14,45660.04,27808.30,,,
Naples,2588,Capo Flight Deck 201501,Mar-14,28532.95,20949.05,,,
Naples,2588,Capo Flight Deck 201501,Apr-14,50276.80,34217.80,,,
Naples,2588,Capo Flight Deck 201501,May-14,34196.99,25305.85,,,
Naples,2588,Capo Flight Deck 201501,Jun-14,27193.80,19035.65,,,
Naples,2588,Capo Flight Deck 201501,Jul-14,53299.95,38357.15,,,
Naples,2588,Capo Flight Deck 201501,Aug-14,32842.93,22657.75,,,
Naples,2588,Capo Flight Deck 201501,Sep-14,10491.24,19545.15,447247.52,326073.90,
Naples,2588,Capo Flight Deck 201501,Oct-14,57589.00,27869.75,,,
Naples,2588,Capo Flight Deck 201501,Nov-14,36511.96,32789.25,,,
Naples,2588,Capo Flight Deck 201501,Dec-14,39813.92,23725.25,,,
Naples,2588,Capo Flight Deck 201501,Jan-15,9254.25,15759.70,,,
Naples,2588,Capo Flight Deck 201501,Feb-15,44276.76,28367.10,,,
Naples,2588,Capo Flight Deck 201501,Mar-15,34175.46,20008.85,,,
Naples,2588,Capo Flight Deck 201501,Apr-15,48812.53,29256.35,,,
Naples,2588,Capo Flight Deck 201501,May-15,27121.41,21754.85,,,
Naples,2588,Capo Flight Deck 201501,Jun-15,7403.95,4185.60,,,
Naples,2588,Capo Flight Deck 201501,Jul-15,19277.90,15391.50,,,
Naples,2588,Capo Flight Deck 201501,Aug-15,19394.38,13747.15,,,
Naples,2588,Capo Flight Deck 201501,Sep-15,57755.49,43053.90,401387.01,275909.25,
Naples,2588,Capo Flight Deck 201501,Oct-15,55332.69,32081.30,,,
Naples,2588,Capo Flight Deck 201501,Nov-15,14929.62,10577.60,,,
Naples,2588,Capo Flight Deck 201501,Dec-15,26341.00,21127.10,,,
Naples,2588,Capo Flight Deck 201501,Jan-16,25138.00,34926.50,,,
Naples,2588,Capo Flight Deck 201501,Feb-16,69788.67,32845.20,,,
Naples,2588,Capo Flight Deck 201501,Mar-16,42517.92,29742.10,,,
Naples,2588,Capo Flight Deck 201501,Apr-16,44336.28,26316.50,,,
Naples,2588,Capo Flight Deck 201501,May-16,41197.35,34487.95,,,
Naples,2588,Capo Flight Deck 201501,Jun-16,28000.65,19857.10,,,
Naples,2588,Capo Flight Deck 201501,Jul-16,28722.90,29249.25,,,
Naples,2588,Capo Flight Deck 201501,Aug-16,69803.21,36258.10,,,
Naples,2588,Capo Flight Deck 201501,Sep-16,11687.71,18545.85,457796.00,326014.55,
Naples,2588,Capo Flight Deck 201501,Oct-16,42960.70,19223.70,,,
Naples,2588,Capo Flight Deck 201501,Nov-16,27146.46,17193.15,,,
Naples,2588,Capo Flight Deck 201501,Dec-16,16383.73,21564.20,,,
Naples,2588,Capo Flight Deck 201501,Jan-17,40764.42,25819.10,,,
Naples,2588,Capo Flight Deck 201501,Feb-17,39642.40,20449.05,,,
Naples,2588,Capo Flight Deck 201501,Mar-17,35669.80,23180.70,,,
Naples,2588,Capo Flight Deck 201501,Apr-17,27229.10,25436.55,,,
Naples,2588,Capo Flight Deck 201501,May-17,30537.85,20456.10,,,
Naples,2588,Capo Flight Deck 201501,Jun-17,46853.63,28591.25,,,
Naples,2588,Capo Flight Deck 201501,Jul-17,32545.87,26306.05,,,
Naples,2588,Capo Flight Deck 201501,Aug-17,48083.05,32066.00,,,
Naples,2588,Capo Flight Deck 201501,Sep-17,33788.85,21666.80,421605.86,281952.65,
Naples,2588,Capo Flight Deck 201501,Oct-17,28112.35,23214.85,,,
Naples,2588,Capo Flight Deck 201501,Nov-17,845.20,10504.55,,,
Naples,2588,Capo Flight Deck 201501,Dec-17,40867.50,16829.25,,,
Naples,2588,Capo Flight Deck 201501,Jan-18,59800.90,38372.90,,,
Naples,2588,Capo Flight Deck 201501,Feb-18,44435.80,33937.30,,,
Naples,2588,Capo Flight Deck 201501,Mar-18,27050.25,16103.00,,,
Naples,2588,Capo Flight Deck 201501,Apr-18,32719.30,22903.50,,,
Naples,2588,Capo Flight Deck 201501,May-18,9743.95,8309.00,,,
Naples,2588,Capo Flight Deck 201501,Jun-18,13733.24,12705.55,,,
Naples,2588,Capo Flight Deck 201501,Jul-18,63485.31,39859.25,,,
Naples,2588,Capo Flight Deck 201501,Aug-18,35430.25,24801.20,,,
Naples,2588,Capo Flight Deck 201501,Sep-18,23387.80,16371.50,379611.85,263911.85,
Naples,2588,Capo Flight Deck 201501,Oct-18,21159.55,21037.50,,,
Naples,2588,Capo Flight Deck 201501,Nov-18,21446.10,17997.60,,,
Naples,2588,Capo Flight Deck 201501,Dec-18,46858.25,27251.70,,,
Naples,2588,Capo Flight Deck 201501,Jan-19,33116.40,19519.45,,,
Naples,2588,Capo Flight Deck 201501,Feb-19,26282.40,18397.70,,,
Naples,2588,Capo Flight Deck 201501,Mar-19,46016.60,32211.60,,,
Naples,2588,Capo Flight Deck 201501,Apr-19,32266.40,22586.50,,,
Naples,2588,Capo Flight Deck 201501,May-19,23198.80,19465.35,,,
Naples,2588,Capo Flight Deck 201501,Jun-19,25490.85,24330.65,,,
Naples,2588,Capo Flight Deck 201501,Jul-19,56219.10,29640.20,,,
Naples,2588,Capo Flight Deck 201501,Aug-19,41025.60,28717.90,,,
Naples,2588,Capo Flight Deck 201501,Sep-19,37541.35,26278.95,410621.40,287435.10,
Naples,2588,Capo Flight Deck 201501,Oct-19,40764.70,28535.30,,,
Naples,2588,Capo Flight Deck 201501,Nov-19,(417.90),7597.90,,,
Naples,2588,Capo Flight Deck 201501,Dec-19,29516.95,12771.45,,,
Naples,2588,Capo Flight Deck 201501,Jan-20,24224.25,16957.00,,,
Naples,2588,Capo Flight Deck 201501,Feb-20,38762.05,27133.45,,,
Naples,2588,Capo Flight Deck 201501,Mar-20,27102.75,18971.95,,,
Naples,2588,Capo Flight Deck 201501,Apr-20,,,,,
Naples,2588,Capo Flight Deck 201501,May-20,,,,,
Naples,2588,Capo Flight Deck 201501,Jun-20,,,,,
Naples,2588,Capo Flight Deck 201501,Jul-20,,,,,
Naples,2588,Capo Flight Deck 201501,Aug-20,,,,,
Naples,2588,Capo Flight Deck 201501,Sep-20,33062.70,23143.90,193015.50,135110.95,
Naples,2588,Capo Flight Deck 201501,Oct-20,21888.95,15322.30,,,
Naples,2588,Capo Flight Deck 201501,Nov-20,,,,,
Naples,2588,Capo Flight Deck 201501,Dec-20,,,,,
Naples,2588,Capo Flight Deck 201501,Jan-21,,,,,
Naples,2588,Capo Flight Deck 201501,Feb-21,,,,,
Naples,2588,Capo Flight Deck 201501,Mar-21,,,,,
Naples,2588,Capo Flight Deck 201501,Apr-21,,,,,
Naples,2588,Capo Flight Deck 201501,May-21,9270.20,6489.15,,,
Naples,2588,Capo Flight Deck 201501,Jun-21,5533.95,3873.75,,,
Naples,2588,Capo Flight Deck 201501,Jul-21,9663.30,10568.50,,,
Naples,2588,Capo Flight Deck 201501,Aug-21,13639.25,17170.25,,,
Naples,2588,Capo Flight Deck 201501,Sep-21,55514.55,27433.30,115510.20,80857.25,
Naples,2588,Capo Flight Deck 201501,Oct-21,20223.75,14156.65,,,
Naples,2588,Capo Flight Deck 201501,Nov-21,30798.10,21558.70,,,
Naples,2588,Capo Flight Deck 201501,Dec-21,-7205.05,7668.10,,,
Naples,2588,Capo Flight Deck 201501,Jan-22,3125.25,13020.20,,,
Naples,2588,Capo Flight Deck 201501,Feb-22,47806.65,16303.50,,,
Naples,2588,Capo Flight Deck 201501,Mar-22,39004.65,35563.60,,,
Naples,2588,Capo Flight Deck 201501,Apr-22,15974.55,11182.15,,,
Naples,2588,Capo Flight Deck 201501,May-22,30057.05,21039.90,,,
Naples,2588,Capo Flight Deck 201501,Jun-22,-12561.05,24525.55,,,
Naples,2588,Capo Flight Deck 201501,Jul-22,-992.45,77.85,,,
Naples,2588,Capo Flight Deck 201501,Aug-22,53225.20,19126.85,,,
Naples,2588,Capo Flight Deck 201501,Sep-22,23905.75,16734.05,243362.40,200957.10,
Naples,2588,Capo Flight Deck 201501,Oct-22,45927.95,16189.55,,,
Naples,2588,Capo Flight Deck 201501,Nov-22,41456.90,29019.85,,,
Naples,2588,Capo Flight Deck 201501,Dec-22,17504.30,16764.85,,,
Naples,2588,Capo Flight Deck 201501,Jan-23,17185.75,17693.65,,,
Naples,2588,Capo Flight Deck 201501,Feb-23,20690.70,15078.95,,,
Naples,2588,Capo Flight Deck 201501,Mar-23,37659.00,15590.40,,,
Naples,2588,Capo Flight Deck 201501,Apr-23,44361.05,31209.90,,,
Naples,2588,Capo Flight Deck 201501,May-23,28157.70,19553.25,,,
Naples,2588,Capo Flight Deck 201501,Jun-23,30759.55,21531.70,,,
Naples,2588,Capo Flight Deck 201501,Jul-23,14110.05,13876.05,,,
Naples,2588,Capo Flight Deck 201501,Aug-23,31306.65,27453.65,,,
Naples,2588,Capo Flight Deck 201501,Sep-23,20610.22,3032.50,349729.82,226994.30,
Naples,2588,Capo Flight Deck 201501,Oct-23,10240.80,7214.55,,,
Naples,2588,Capo Flight Deck 201501,Nov-23,(36873.80),14299.10,,,
Naples,2588,Capo Flight Deck 201501,Dec-23,44899.00,16674.85,,,
Naples,2588,Capo Flight Deck 201501,Jan-24,15732.35,14880.70,,,
Naples,2588,Capo Flight Deck 201501,Feb-24,110279.45,49686.10,,,
Naples,2588,Capo Flight Deck 201501,Mar-24,5019.40,2637.75,,,
Naples,2588,Capo Flight Deck 201501,Apr-24,(14333.75),10668.40,,,
Naples,2588,Capo Flight Deck 201501,May-24,,,,,
Naples,2588,Capo Flight Deck 201501,Jun-24,,,,,
Naples,2588,Capo Flight Deck 201501,Jul-24,,,,,
Naples,2588,Capo Flight Deck 201501,Aug-24,,,,,
Naples,2588,Capo Flight Deck 201501,Sep-24,,,134963.45,116061.45,
Naples,2589,Naples Air Term.,Oct-08,5785.70,4050.00,,,
Naples,2589,Naples Air Term.,Nov-08,5074.15,3551.90,,,
Naples,2589,Naples Air Term.,Dec-08,5480.25,3836.20,,,
Naples,2589,Naples Air Term.,Jan-09,9845.65,6891.95,,,
Naples,2589,Naples Air Term.,Feb-09,4576.00,3203.20,,,
Naples,2589,Naples Air Term.,Mar-09,3642.00,2549.40,,,
Naples,2589,Naples Air Term.,Apr-09,5288.00,3701.60,,,
Naples,2589,Naples Air Term.,May-09,1239.65,867.75,,,
Naples,2589,Naples Air Term.,Jun-09,,,,,
Naples,2589,Naples Air Term.,Jul-09,,,,,
Naples,2589,Naples Air Term.,Aug-09,2432.35,1702.65,,,
Naples,2589,Naples Air Term.,Sep-09,3969.90,2778.95,47333.65,33133.60,
Naples,2589,Naples Air Term.,Oct-09,3709.63,2601.65,,,
Naples,2589,Naples Air Term.,Nov-09,3496.50,2447.55,,,
Naples,2589,Naples Air Term.,Dec-09,1479.10,1035.35,,,
Naples,2589,Naples Air Term.,Jan-10,7701.80,5391.25,,,
Naples,2589,Naples Air Term.,Feb-10,,,,,
Naples,2589,Naples Air Term.,Mar-10,2722.00,1905.40,,,
Naples,2589,Naples Air Term.,Apr-10,(0.73),,,,
Naples,2589,Naples Air Term.,May-10,3256.50,2279.55,,,
Naples,2589,Naples Air Term.,Jun-10,5999.80,4199.85,,,
Naples,2589,Naples Air Term.,Jul-10,3419.72,2394.65,,,
Naples,2589,Naples Air Term.,Aug-10,5984.00,4188.80,,,
Naples,2589,Naples Air Term.,Sep-10,2204.00,1542.80,39972.32,27986.85,
Naples,2589,Naples Air Term.,Oct-10,4046.00,2832.20,,,
Naples,2589,Naples Air Term.,Nov-10,67.00,46.90,,,
Naples,2589,Naples Air Term.,Dec-10,,,,,
Naples,2589,Naples Air Term.,Jan-11,4156.00,2909.20,,,
Naples,2589,Naples Air Term.,Feb-11,5047.00,3532.90,,,
Naples,2589,Naples Air Term.,Mar-11,2900.00,2030.00,,,
Naples,2589,Naples Air Term.,Apr-11,11156.00,7809.20,,,
Naples,2589,Naples Air Term.,May-11,691.00,483.70,,,
Naples,2589,Naples Air Term.,Jun-11,5814.00,4069.80,,,
Naples,2589,Naples Air Term.,Jul-11,2269.00,1588.30,,,
Naples,2589,Naples Air Term.,Aug-11,4171.00,2919.70,,,
Naples,2589,Naples Air Term.,Sep-11,5552.50,3886.75,45869.50,32108.65,
Naples,2589,Naples Air Term.,Oct-11,1994.00,1395.80,,,
Naples,2589,Naples Air Term.,Nov-11,2373.45,1661.40,,,
Naples,2589,Naples Air Term.,Dec-11,2473.00,1731.10,,,
Naples,2589,Naples Air Term.,Jan-12,,,,,
Naples,2589,Naples Air Term.,Feb-12,,,,,
Naples,2589,Naples Air Term.,Mar-12,1884.90,1319.45,,,
Naples,2589,Naples Air Term.,Apr-12,160.95,112.65,,,
Naples,2589,Naples Air Term.,May-12,4901.00,3430.70,,,
Naples,2589,Naples Air Term.,Jun-12,4755.00,3328.50,,,
Naples,2589,Naples Air Term.,Jul-12,3448.25,2413.80,,,
Naples,2589,Naples Air Term.,Aug-12,530.00,371.00,,,
Naples,2589,Naples Air Term.,Sep-12,4643.00,3250.10,27163.55,19014.50,
Naples,2589,Naples Air Term.,Oct-12,2930.00,2051.00,,,
Naples,2589,Naples Air Term.,Nov-12,7613.00,5329.10,,,
Naples,2589,Naples Air Term.,Dec-12,565.00,395.50,,,
Naples,2589,Naples Air Term.,Jan-13,3256.00,2279.20,,,
Naples,2589,Naples Air Term.,Feb-13,1228.00,859.60,,,
Naples,2589,Naples Air Term.,Mar-13,2834.25,1984.00,,,
Naples,2589,Naples Air Term.,Apr-13,4053.00,2837.10,,,
Naples,2589,Naples Air Term.,May-13,5962.00,4173.40,,,
Naples,2589,Naples Air Term.,Jun-13,3701.00,2590.70,,,
Naples,2589,Naples Air Term.,Jul-13,,,,,
Naples,2589,Naples Air Term.,Aug-13,3121.25,2184.90,,,
Naples,2589,Naples Air Term.,Sep-13,4787.80,3351.45,40051.30,28035.95,
Naples,2589,Naples Air Term.,Oct-13,2874.00,2011.80,,,
Naples,2589,Naples Air Term.,Nov-13,4267.00,2986.90,,,
Naples,2589,Naples Air Term.,Dec-13,3180.00,2226.00,,,
Naples,2589,Naples Air Term.,Jan-14,3455.50,2418.85,,,
Naples,2589,Naples Air Term.,Feb-14,,,,,
Naples,2589,Naples Air Term.,Mar-14,3647.00,2552.90,,,
Naples,2589,Naples Air Term.,Apr-14,3217.00,2251.90,,,
Naples,2589,Naples Air Term.,May-14,5068.00,3547.60,,,
Naples,2589,Naples Air Term.,Jun-14,1939.00,1357.30,,,
Naples,2589,Naples Air Term.,Jul-14,,,,,
Naples,2589,Naples Air Term.,Aug-14,908.00,635.60,,,
Naples,2589,Naples Air Term.,Sep-14,(2765.95),(1936.20),25789.55,18052.65,
Naples,2589,Naples Air Term.,Oct-14,2820.00,1974.05,,,
Naples,2589,Naples Air Term.,Nov-14,3316.00,2321.20,,,
Naples,2589,Naples Air Term.,Dec-14,,,,,
Naples,2589,Naples Air Term.,Jan-15,,,,,
Naples,2589,Naples Air Term.,Feb-15,716.00,501.20,,,
Naples,2589,Naples Air Term.,Mar-15,1220.00,854.00,,,
Naples,2589,Naples Air Term.,Apr-15,761.00,532.70,,,
Naples,2589,Naples Air Term.,May-15,2429.00,1700.30,,,
Naples,2589,Naples Air Term.,Jun-15,3052.00,2136.40,,,
Naples,2589,Naples Air Term.,Jul-15,4334.00,3033.80,,,
Naples,2589,Naples Air Term.,Aug-15,900.00,630.00,,,
Naples,2589,Naples Air Term.,Sep-15,3272.00,2290.40,22820.00,15974.05,
Naples,2589,Naples Air Term.,Oct-15,1835.00,1284.50,,,
Naples,2589,Naples Air Term.,Nov-15,4091.00,2863.70,,,
Naples,2589,Naples Air Term.,Dec-15,,,,,
Naples,2589,Naples Air Term.,Jan-16,1464.00,1024.80,,,
Naples,2589,Naples Air Term.,Feb-16,3149.00,2204.30,,,
Naples,2589,Naples Air Term.,Mar-16,4306.00,3014.20,,,
Naples,2589,Naples Air Term.,Apr-16,3875.00,2712.50,,,
Naples,2589,Naples Air Term.,May-16,1557.00,1089.90,,,
Naples,2589,Naples Air Term.,Jun-16,1365.00,955.50,,,
Naples,2589,Naples Air Term.,Jul-16,740.00,518.00,,,
Naples,2589,Naples Air Term.,Aug-16,374.00,261.80,,,
Naples,2589,Naples Air Term.,Sep-16,399.00,279.30,23155.00,16208.50,
Naples,2589,Naples Air Term.,Oct-16,52.00,36.40,,,
Naples,2589,Naples Air Term.,Nov-16,,,,,
Naples,2589,Naples Air Term.,Dec-16,,,,,
Naples,2589,Naples Air Term.,Jan-17,(586.00),,,,
Naples,2589,Naples Air Term.,Feb-17,1377.00,963.90,,,
Naples,2589,Naples Air Term.,Mar-17,,,,,
Naples,2589,Naples Air Term.,Apr-17,,,,,
Naples,2589,Naples Air Term.,May-17,,,,,
Naples,2589,Naples Air Term.,Jun-17,1893.00,1325.10,,,
Naples,2589,Naples Air Term.,Jul-17,,,,,
Naples,2589,Naples Air Term.,Aug-17,347.00,242.90,,,
Naples,2589,Naples Air Term.,Sep-17,5529.75,3793.30,8612.75,6361.60,
Naples,2590,Carney Golf,Oct-08,3084.50,2159.15,,,
Naples,2590,Carney Golf,Nov-08,14403.50,10082.45,,,
Naples,2590,Carney Golf,Dec-08,9867.00,6906.90,,,
Naples,2590,Carney Golf,Jan-09,12918.15,9042.70,,,
Naples,2590,Carney Golf,Feb-09,13675.40,9572.80,,,
Naples,2590,Carney Golf,Mar-09,15719.05,11003.35,,,
Naples,2590,Carney Golf,Apr-09,5279.00,3695.30,,,
Naples,2590,Carney Golf,May-09,21294.85,14906.40,,,
Naples,2590,Carney Golf,Jun-09,3719.00,2603.30,,,
Naples,2590,Carney Golf,Jul-09,19404.95,13583.45,,,
Naples,2590,Carney Golf,Aug-09,,,,,
Naples,2590,Carney Golf,Sep-09,17240.75,12393.20,136606.15,95949.00,
Naples,2590,Carney Golf,Oct-09,10646.33,7141.95,,,
Naples,2590,Carney Golf,Nov-09,9227.00,6458.90,,,
Naples,2590,Carney Golf,Dec-09,322.55,225.80,,,
Naples,2590,Carney Golf,Jan-10,10864.95,7605.45,,,
Naples,2590,Carney Golf,Feb-10,,,,,
Naples,2590,Carney Golf,Mar-10,9466.95,6626.85,,,
Naples,2590,Carney Golf,Apr-10,13948.20,9765.20,,,
Naples,2590,Carney Golf,May-10,10693.00,7485.10,,,
Naples,2590,Carney Golf,Jun-10,4180.10,2926.05,,,
